,pc1
0,-286.77801504048006
1,-389.4144325000403
2,-184.73546702806686
3,-21.546721897217726
4,382.38592056689924
5,206.6244106193599
6,-277.41268171126177
7,-404.5937681200041
8,245.6004874612255
9,548.4956192048661
10,-99.00710523084922
11,57.745941894019126
12,114.96000621912073
13,35.9338212750223
14,283.89204703976145
15,-253.5611936070285
16,-130.56628233390762
17,-689.1712511542974
18,-12.110226234884289
19,440.1479588407702
20,433.1046842434866
21,41.21276696769464
22,222.55798457190474
23,26.00702574756236
24,309.1499104684224
25,-42.84593663261947
26,-272.45662306365733
27,-347.46661913088104
28,-208.01372096726308
29,73.4405955245854
30,-93.2542566500571
31,231.24096272220777
32,-80.98677614929154
33,67.94600193990377
34,191.53334301522202
35,153.04685715917904
36,-115.67817529518932
37,-270.8883162000761
38,154.70256146478877
39,-42.31538149341104
40,124.96458724622555
41,-121.90134983398254
