,years,data,hindcast
0,1980,73.573,50.360523634625466
1,1981,63.801,67.87850791202169
2,1983,63.898,60.96635803299574
3,1985,100.249,104.82419546686457
4,1987,47.004,56.35685940340777
5,1988,61.158,61.619206801027254
6,1992,59.721,69.72184489302079
7,1994,112.219,84.27344216100198
8,1995,40.513,67.96397217216531
9,1996,45.022,83.22240089322638
10,1997,77.391,67.20284802367287
11,1998,78.078,66.61125854513705
12,2002,93.864,68.07933448367868
13,2003,90.195,86.42494654443888
14,2005,50.89,78.74773813155143
15,2006,99.225,90.01919335188282
16,2010,51.992,74.68869313105752
17,2012,126.017,90.82194185216561
18,2017,122.767,108.58518018058257
19,2019,84.951,101.12057089294748
20,2021,69.243,72.28198349252831
21,1982,83.43,87.37977810925435
22,1984,57.754,86.91535426951603
23,1986,125.43,120.58566750735379
24,1989,99.994,112.63297070349212
25,1990,71.359,89.30061638008367
26,1991,44.356,74.50513596153664
27,1993,142.547,140.33565145752715
28,1999,142.156,89.06997815222185
29,2000,86.35,74.95232038680058
30,2001,73.461,72.4457949121928
31,2004,54.078,49.954002991914535
32,2007,75.825,75.78121963206972
33,2008,32.104,59.274988298312486
34,2009,98.371,61.80944397891379
35,2011,135.773,76.00461737505323
36,2013,74.252,86.86373638768097
37,2014,89.714,101.45987607808604
38,2015,54.183,65.05695371848978
39,2016,19.912,33.72804475758156
40,2018,89.451,102.63301764777415
41,2020,109.639,99.44983129414463
