,pc1
0,1.3018951793288944
1,-5.073317205148797
2,-2.9985796773815103
3,-5.069650970934626
4,-4.0190115629069965
5,3.210450275080337
6,1.3332071357995745
7,-1.079768513580368
8,-0.903617750985742
9,-0.5693143957625765
10,2.221300161871828
11,2.693447235627441
12,3.2854435096710684
13,1.4424014770238827
14,0.7238394185105343
15,0.8131983620923425
16,5.166137747495662
17,-1.5197713330312812
18,0.5809002098192071
19,-1.7589444698239944
20,0.2197549604862323
21,-6.7779196972743305
22,-17.353228738253375
23,32.10805188615006
24,-4.380717311798415
25,8.801686769197225
26,-9.73136344101305
27,-11.742665438865217
28,-12.50790403045304
29,10.842045522253214
30,2.247345101202387
31,-11.476293799944882
32,38.31517249269498
33,-3.7354474106720907
34,-7.747177368841024
35,0.6848874350275835
36,-3.6948212313262903
37,-8.937342079312797
38,-6.400871118141154
39,20.90014139802966
40,-0.862620807520761
41,-8.550958103528306
