,pc1
0,0.9002520809456899
1,1.3749823672744612
2,3.639101636630941
3,3.9211757857730976
4,-0.07893119540157961
5,-0.0723868124710029
6,-0.17292066535107012
7,0.12477240994995765
8,0.9242444143771245
9,0.2817750382061252
10,-1.8845869371112658
11,-1.2973594590797004
12,-0.8767860377109036
13,1.5228009465483021
14,-0.5999723323703505
15,0.480046033315592
16,-2.8068778994488617
17,-0.526927853361826
18,-1.8116966480826577
19,1.2216397509415335
20,-4.2623447132552545
21,1.0401812280653602
22,8.39102586256788
23,9.384468124186991
24,11.62318194312205
25,2.821344427070612
26,2.603433759423474
27,-2.8138959456963737
28,-6.971152267229498
29,-1.209423593249303
30,1.5264627502615864
31,-1.6270929954390771
32,1.694327220135581
33,2.300836906362833
34,-2.2533788399338692
35,-0.1279410285921757
36,-2.356482395553228
37,0.5999361914108609
38,-4.54405232310106
39,-2.1510368185353665
40,-6.417415886947565
41,-11.513326275835883
