,years,data,hindcast
0,1983,59.157,37.4764492781091
1,1984,95.183,73.45742437838061
2,1985,36.531,24.118651164748847
3,1988,79.42,79.41313933833912
4,1989,78.906,79.52744516381654
5,1995,18.716,49.10035914304994
6,1996,73.76,75.20174880458984
7,1998,178.649,135.53779304807784
8,1999,65.748,82.38347048274835
9,2000,130.409,85.58531466616081
10,2007,38.236,51.910315568852475
11,2008,92.717,125.10415859884262
12,2010,76.197,83.44697606081084
13,2011,69.306,120.89118422327797
14,2012,131.109,130.4816999853693
15,2013,135.237,123.08585031068546
16,2014,79.961,73.59851202533504
17,2016,57.946,86.99865890009151
18,2017,63.675,96.80509069765202
19,2020,137.807,113.38902605076655
20,2021,138.243,109.39973211029529
21,1980,107.769,96.52910517725812
22,1981,150.743,125.69921440128016
23,1982,104.269,118.33658567201235
24,1986,94.807,114.46463188347641
25,1987,102.308,77.52170411476699
26,1990,70.054,77.23258687135966
27,1991,48.361,59.22946483991164
28,1992,99.88,103.88130702191376
29,1993,80.441,100.57269204700879
30,1994,97.19,112.8862695680915
31,1997,81.025,70.95760362638586
32,2001,73.237,62.11818241615728
33,2002,87.438,86.23491243442412
34,2003,74.576,67.59373863826768
35,2004,55.873,61.3876538280588
36,2005,58.746,66.14658649366467
37,2006,104.882,85.06211686237194
38,2009,74.388,75.9429919935346
39,2015,34.891,42.83302568401497
40,2018,34.768,68.33433719172548
41,2019,119.963,82.64428923431545
