,years,data,hindcast
0,1982,53.242,56.97640234081664
1,1985,63.013,52.390246298459594
2,1986,49.026,30.517607103527027
3,1989,14.875,27.792615459355567
4,1996,57.327,66.43585211412436
5,1999,63.864,66.37262977043807
6,2000,97.272,67.34384216224248
7,2001,47.375,64.46796308863698
8,2002,64.664,56.744623185145464
9,2004,37.014,62.951231224295164
10,2006,97.35,83.87948111512642
11,2007,116.553,78.20654023865693
12,2008,58.692,74.14356934084171
13,2009,51.13,50.96223740576411
14,2011,34.522,71.46939648119056
15,2012,68.418,61.03582420597046
16,2013,89.413,92.78931979941581
17,2014,111.149,70.76374658184167
18,2017,37.424,83.17532077590974
19,2018,48.213,53.871620431727045
20,2021,118.604,106.84993087651407
21,1980,23.55,69.47757837341268
22,1981,102.754,100.00995050106474
23,1983,118.897,104.1362992850836
24,1984,106.87,113.43499172189746
25,1987,69.35,76.87579453987203
26,1988,71.891,75.97068364092051
27,1990,35.434,53.469333834321475
28,1991,35.415,36.20180835251355
29,1992,48.605,60.133649211565015
30,1993,72.616,71.49739094363184
31,1994,59.619,58.398823045584535
32,1995,94.81,72.19463061009783
33,1997,78.281,74.71382130989817
34,1998,44.951,55.79749035346868
35,2003,85.303,64.6256810467493
36,2005,76.444,55.36924077340292
37,2010,63.402,67.64898234740012
38,2015,61.485,46.28297893491264
39,2016,61.366,56.22257683495526
40,2019,39.454,38.50180053899393
41,2020,17.802,17.335493800253275
