,pc1,target,phase_label,year_glvar
0,-2.351280012727348,42.983,1,1981
1,-1.3535599036852402,18.836,1,1982
2,1.5289188298465983,61.249,1,1984
3,-5.642424521290631,9.737,1,1985
4,-5.486569171037828,5.396,1,1986
5,-1.3675004876729995,59.844,1,1989
6,-0.05967895137451307,60.069,1,1996
7,0.19137383019654453,84.606,1,1997
8,0.038891626834879074,56.135,1,1999
9,1.8190097979977458,98.677,1,2000
10,3.735491228328253,83.66,1,2001
11,1.6040659817427139,57.903,1,2006
12,-2.1705724945154614,39.917,1,2008
13,-0.14379745015924475,62.017,1,2009
14,-0.268220817960691,54.225,1,2011
15,-1.6545964242343336,25.182,1,2012
16,0.6392813662004841,42.502,1,2013
17,4.0472247697487935,81.808,1,2014
18,4.383247098381081,67.993,1,2017
19,-0.3231530577058784,28.985,1,2018
20,2.8338486965148166,60.752,1,2021
0,-3.8332836307142126,60.543,2,1980
1,-9.738725052765396,42.887,2,1983
2,-4.3217564794355985,35.931,2,1987
3,0.6245517718016146,87.706,2,1988
4,0.8941096574201904,96.374,2,1990
5,-0.8860903015940155,29.076,2,1991
6,-8.00880851514576,32.844,2,1992
7,-8.271673720154338,24.723,2,1993
8,-2.1652083030233062,36.5,2,1994
9,1.8432356894801079,78.175,2,1995
10,-6.354354100790628,20.72,2,1998
11,5.346665954973024,111.308,2,2002
12,-2.0777765952894844,23.337,2,2003
13,4.488021460754475,64.951,2,2004
14,0.665297067669076,50.053,2,2005
15,5.159245973771464,88.808,2,2007
16,1.3894183788705505,91.629,2,2010
17,3.8939596122556743,54.846,2,2015
18,4.174232598846236,72.694,2,2016
19,6.742523044036225,53.845,2,2019
20,10.436415387054009,131.383,2,2020
