,loss,val_loss
0,5573.25439453125,3698.60888671875
1,3029.8388671875,1547.03173828125
2,1390.8284912109375,952.7036743164062
3,1073.6829833984375,1010.29931640625
4,1072.501708984375,961.704833984375
5,1063.5909423828125,941.0050048828125
6,1029.29296875,943.3346557617188
7,1033.0904541015625,943.418212890625
8,1024.69189453125,929.5543212890625
9,1023.1676635742188,927.3160400390625
10,1032.657470703125,926.1051025390625
11,1021.9561767578125,929.4617309570312
12,1025.97607421875,930.3436279296875
13,1023.68798828125,929.0094604492188
14,1022.7781982421875,922.2027587890625
15,1018.76025390625,926.8209838867188
16,1023.5733032226562,926.3548583984375
17,1020.0315551757812,924.2174072265625
18,1024.348876953125,917.4962158203125
19,1028.346923828125,942.192626953125
20,1024.0716552734375,933.534912109375
21,1034.7786865234375,920.8255004882812
22,1019.587158203125,921.6321411132812
23,1015.4475708007812,935.3013305664062
24,1026.8699951171875,944.0262451171875
25,1016.9198608398438,932.0796508789062
26,1020.8884887695312,935.1639404296875
27,1020.7775268554688,929.4027099609375
28,1020.271484375,928.3518676757812
