,pc1,target,phase_label,year_glvar
0,-3.3627269832932885,70.785,1,1980
1,11.0225902170301,133.083,1,1981
2,13.815296313096654,81.02,1,1983
3,7.128524735441167,62.897,1,1984
4,-14.175595476262238,66.121,1,1985
5,-7.266643231257108,80.055,1,1986
6,13.960475212309088,101.191,1,1989
7,4.831356732236557,89.11,1,1992
8,1.097575780132038,13.215,1,1993
9,-28.198768441075458,22.462,1,1996
10,-14.663451435051424,28.956,1,1997
11,5.837846174913586,87.335,1,1999
12,13.393419988911496,60.097,1,2000
13,-4.981503672070477,47.676,1,2004
14,3.449496903853921,63.614,1,2005
15,-8.968203803880208,63.245,1,2006
16,-10.746024524299457,55.879,1,2009
17,-17.15783819761109,20.289,1,2011
18,19.68907768777886,29.574,1,2012
19,5.004272842608195,81.364,1,2018
20,10.29059505133304,101.839,1,2019
0,2.3398344768035932,72.01,2,1982
1,-0.9108784507801366,77.728,2,1987
2,-7.773997549346159,114.519,2,1988
3,13.496884683657388,25.981,2,1990
4,7.9844720761489345,29.05,2,1991
5,-8.257637010400744,94.185,2,1994
6,-10.131227529022633,94.794,2,1995
7,-14.47423323453179,89.451,2,1998
8,-4.661205843292478,86.263,2,2001
9,2.804719489092866,40.985,2,2002
10,19.734088907090328,22.165,2,2003
11,24.55679890599026,65.31,2,2007
12,-7.792762582136879,110.582,2,2008
13,-7.73320271551504,56.222,2,2010
14,-6.319804539925856,46.14,2,2013
15,11.245082947489978,34.11,2,2014
16,-11.066311363170342,61.79,2,2015
17,3.528206081673004,69.496,2,2016
18,3.9989727107191153,58.125,2,2017
19,3.1394256856046434,49.325,2,2020
20,-13.706734865340307,54.855,2,2021
