,pc1
0,-3.3627269832932885
1,11.0225902170301
2,13.815296313096654
3,7.128524735441167
4,-14.175595476262238
5,-7.266643231257108
6,13.960475212309088
7,4.831356732236557
8,1.097575780132038
9,-28.198768441075458
10,-14.663451435051424
11,5.837846174913586
12,13.393419988911496
13,-4.981503672070477
14,3.449496903853921
15,-8.968203803880208
16,-10.746024524299457
17,-17.15783819761109
18,19.68907768777886
19,5.004272842608195
20,10.29059505133304
21,2.3398344768035932
22,-0.9108784507801366
23,-7.773997549346159
24,13.496884683657388
25,7.9844720761489345
26,-8.257637010400744
27,-10.131227529022633
28,-14.47423323453179
29,-4.661205843292478
30,2.804719489092866
31,19.734088907090328
32,24.55679890599026
33,-7.792762582136879
34,-7.73320271551504
35,-6.319804539925856
36,11.245082947489978
37,-11.066311363170342
38,3.528206081673004
39,3.9989727107191153
40,3.1394256856046434
41,-13.706734865340307
