,years,data,hindcast
0,1980,42.647,87.15362593900124
1,1981,61.647,50.947723382842355
2,1982,59.112,57.4496859931026
3,1983,117.24,94.2574690812315
4,1984,147.559,118.38996969121871
5,1986,48.164,75.09309688586642
6,1987,66.991,68.6089997868199
7,1988,99.143,121.06607561584494
8,1989,52.76,45.487361096084015
9,1990,93.283,109.92485810992102
10,1991,69.854,87.70510760927324
11,1992,66.034,52.608116157016475
12,1993,149.343,107.08232879233876
13,1995,112.688,100.98855571399612
14,1996,48.278,24.816111162881654
15,1997,29.832,39.038175451196935
16,1999,83.683,61.158215403297085
17,2004,68.272,60.654919386013944
18,2005,79.997,84.65046658993313
19,2006,31.076,53.43323165142074
20,2014,25.215,52.303906500699185
21,1985,48.916,83.23643166478332
22,1994,147.073,125.62502659293506
23,1998,154.753,78.38254782061645
24,2000,85.15,70.02202737423995
25,2001,144.184,95.45945825509442
26,2002,57.527,80.17626542551719
27,2003,46.909,68.07625841306103
28,2007,74.653,95.27173455535655
29,2008,79.746,108.4139521765607
30,2009,40.197,25.24907610808085
31,2010,93.053,84.00222578237498
32,2011,68.379,79.49199344983117
33,2012,79.252,87.84522044029734
34,2013,81.322,68.1964478421784
35,2015,98.359,117.2886807254523
36,2016,28.704,57.724547871256576
37,2017,131.717,96.26853916393893
38,2018,68.288,70.54589484497025
39,2019,112.171,123.47138078829535
40,2020,61.863,75.0779136801252
41,2021,33.612,46.002377025034455
