,pc1
0,12.397610496846209
1,27.319196388505212
2,-39.33002975818983
3,73.1591490912098
4,33.47258574920837
5,-21.58384752751591
6,-9.839793281021763
7,19.5090659181815
8,-12.116955284998541
9,-24.972461200918588
10,11.475111093586149
11,7.2940079367924024
12,21.48255268074653
13,-32.85862641571238
14,28.39564276453133
15,17.52616163018216
16,-8.594953902037249
17,-39.66994474519988
18,1.1929484726061734
19,-15.728703613287589
20,-48.53002842573011
21,-2.2849227481500702
22,-7.023717474657955
23,-12.451857057203005
24,-2.5222152602686423
25,-11.999736822321644
26,-6.147134613966082
27,3.073480462325924
28,7.5657025752623985
29,5.1526934731376075
30,-5.299525556204135
31,12.499132576900402
32,7.111271620280769
33,-0.041459226190843974
34,4.579467884599331
35,11.076045335262934
36,8.432471221599064
37,-0.6981252132218413
38,2.1145383476479216
39,-4.544115513986266
40,-7.325936870870272
41,-1.2649336202432422
