,pc1,target,phase_label,year_glvar
0,-5.816573822650901,107.769,1,1980
1,-14.0035614535923,150.743,1,1981
2,-16.50318583455935,104.269,1,1982
3,4.255652415511616,59.157,1,1983
4,-1.441576550773644,95.183,1,1984
5,12.552820547766713,36.531,1,1985
6,-13.734364688157326,94.807,1,1986
7,-10.310916204404744,102.308,1,1987
8,6.354901153452028,78.906,1,1989
9,2.7173964665386534,70.054,1,1990
10,22.287846733429824,48.361,1,1991
11,3.2724020417429256,99.88,1,1992
12,-2.6305355342526013,80.441,1,1993
13,20.087025471797755,18.716,1,1995
14,-13.724983792203162,73.76,1,1996
15,-5.187308126094873,81.025,1,1997
16,-2.1388025447888475,130.409,1,2000
17,-8.65234017574101,87.438,1,2002
18,3.7266412425768918,55.873,1,2004
19,23.809487726803923,38.236,1,2007
20,-4.920604044581029,135.237,1,2013
0,-24.52492859062639,79.42,2,1988
1,17.544644716085365,97.19,2,1994
2,-24.598429571929753,178.649,2,1998
3,3.379705078838297,65.748,2,1999
4,11.656700721535135,73.237,2,2001
5,18.02292740238448,74.576,2,2003
6,12.695738995914452,58.746,2,2005
7,10.919179237962283,104.882,2,2006
8,2.202162052829551,92.717,2,2008
9,9.129145419383846,74.388,2,2009
10,-14.972539297125929,76.197,2,2010
11,-5.861770035170536,69.306,2,2011
12,-10.46116032287699,131.109,2,2012
13,3.4167417969839278,79.961,2,2014
14,22.157374510602292,34.891,2,2015
15,10.00413372042406,57.946,2,2016
16,-11.548928798279704,63.675,2,2017
17,6.5494133797418215,34.768,2,2018
18,-3.0695727970654585,119.963,2,2019
19,-18.44450066090217,137.807,2,2020
20,-14.194951508815443,138.243,2,2021
