,pc1,target,phase_label,year_glvar
0,0.7006689595110832,72.959,1,1980
1,13.009322870136707,79.103,1,1981
2,2.6793432266054586,78.441,1,1984
3,-0.19810515737357481,73.801,1,1985
4,14.2480234219043,84.644,1,1986
5,-16.87408472850541,43.995,1,1988
6,-11.623041551670374,36.577,1,1989
7,5.557018391128815,88.055,1,1990
8,15.172613642231566,121.381,1,1991
9,12.142689517868297,114.02,1,1992
10,-1.6332057505838145,62.847,1,1993
11,-6.341337114265757,50.598,1,1994
12,-13.581629494110027,32.26,1,1995
13,9.8666310500807,130.482,1,1996
14,-4.972169006360399,56.974,1,1997
15,-9.705998749615645,52.177,1,1999
16,4.4152142925816245,88.661,1,2002
17,-7.606647659356156,56.468,1,2003
18,3.953966405879984,66.664,1,2004
19,-4.846626995086769,63.658,1,2007
20,-4.3638868225197935,87.04,1,2008
0,-35.85841039108832,70.765,2,1982
1,11.459658856765259,59.341,2,1983
2,-31.347214355950584,110.221,2,1987
3,16.77819106169399,92.019,2,1998
4,-16.615848934306793,131.48,2,2000
5,-7.5546902027583185,85.69,2,2001
6,6.097875629636239,66.791,2,2005
7,-7.546240099615596,79.284,2,2006
8,-24.293793794225014,119.023,2,2009
9,22.025893825041642,80.795,2,2010
10,19.83092041325872,17.077,2,2011
11,16.0943732441074,62.3,2,2012
12,-6.159567392184006,95.385,2,2013
13,5.347347571861654,64.116,2,2014
14,-31.837508084064837,119.425,2,2015
15,-10.750176608642416,75.849,2,2016
16,11.417608317662765,71.566,2,2017
17,-6.372852058682638,34.97,2,2018
18,3.422915240579273,74.313,2,2019
19,32.43398869105416,45.381,2,2020
20,33.42729902475438,67.495,2,2021
