,loss,val_loss
0,5487.37060546875,5108.36181640625
1,3169.907470703125,2477.732177734375
2,1422.4638671875,1336.39892578125
3,1081.5435791015625,1268.452880859375
4,1066.394287109375,1265.334228515625
5,1028.5076904296875,1320.4505615234375
6,1028.6868896484375,1327.817138671875
7,1011.5787963867188,1290.5345458984375
8,1002.602294921875,1277.7685546875
9,994.2843017578125,1273.292724609375
10,983.6234741210938,1266.6849365234375
11,985.35009765625,1237.30859375
12,989.629150390625,1205.1602783203125
13,986.2991943359375,1234.0120849609375
14,979.5725708007812,1273.8626708984375
15,978.407958984375,1218.00341796875
16,969.986083984375,1239.749267578125
17,963.5924072265625,1239.25537109375
18,961.9324951171875,1244.665771484375
19,961.9175415039062,1237.7349853515625
20,945.4840087890625,1285.8878173828125
21,945.799560546875,1275.2130126953125
22,935.8963623046875,1222.6591796875
