,years,data,hindcast
0,1981,42.983,38.9244109300827
1,1982,18.836,45.26077462403489
2,1983,42.887,27.410994874490953
3,1984,61.249,55.46805435838533
4,1988,87.706,79.6402270791367
5,1989,59.844,50.440892695170255
6,1990,96.374,61.991362816580946
7,1991,29.076,53.140510969227265
8,1992,32.844,39.28117562855901
9,1993,24.723,17.391316643641794
10,1997,84.606,63.22612451588365
11,1999,56.135,60.31050009372023
12,2000,98.677,70.83980112496107
13,2002,111.308,95.24096511641699
14,2005,50.053,80.08018795405928
15,2007,88.808,88.69784394644162
16,2008,39.917,52.338637447874255
17,2009,62.017,63.56900070060656
18,2016,72.694,77.14463469383175
19,2017,67.993,71.83317659719302
20,2018,28.985,65.48440718970177
21,1980,60.543,56.994899804545604
22,1985,9.737,8.515890720280325
23,1986,5.396,8.596661997650408
24,1987,35.931,22.25617109824394
25,1994,36.5,29.353961646299986
26,1995,78.175,50.74356158323095
27,1996,60.069,56.44855271981541
28,1998,20.72,50.00209584349721
29,2001,83.66,50.94884971941639
30,2003,23.337,45.337334161167085
31,2004,64.951,75.82389038691105
32,2006,57.903,60.985798350746656
33,2010,91.629,73.37744963049917
34,2011,54.225,46.711287079834584
35,2012,25.182,47.87691297121437
36,2013,42.502,63.904228728313605
37,2014,81.808,63.24612562753741
38,2015,54.846,59.453058955600405
39,2019,53.845,65.39761322044262
40,2020,131.383,115.52932254613133
41,2021,60.752,81.59033320862164
