,pc1,target,phase_label,year_glvar
0,-188.33428633698767,70.785,1,1980
1,188.6846050275352,81.02,1,1983
2,95.11723086767724,66.121,1,1985
3,133.33113785987132,80.055,1,1986
4,-108.02969801429639,77.728,1,1987
5,-299.79732899120813,13.215,1,1993
6,387.6436566919523,94.185,1,1994
7,-118.80424305577132,22.462,1,1996
8,409.3205256084692,89.451,1,1998
9,582.4675717027728,87.335,1,1999
10,3.6866756979824715,86.263,1,2001
11,-284.186795579094,47.676,1,2004
12,-483.7397098702451,63.614,1,2005
13,-191.75090146099282,63.245,1,2006
14,77.56051137857303,65.31,1,2007
15,-134.89012978972912,55.879,1,2009
16,-274.73942634134875,56.222,1,2010
17,-289.7043502298482,29.574,1,2012
18,-159.19332612012965,46.14,1,2013
19,478.02822647240475,101.839,1,2019
20,177.32887140835817,54.855,1,2021
0,-1333.4996559702947,133.083,2,1981
1,869.7141662708657,72.01,2,1982
2,-929.6653264068713,62.897,2,1984
3,-945.2517556259535,114.519,2,1988
4,-18.133796102667482,101.191,2,1989
5,1231.0184522369536,25.981,2,1990
6,65.93631932874939,29.05,2,1991
7,19.84539564901602,89.11,2,1992
8,465.75468357368413,94.794,2,1995
9,415.6160829075037,28.956,2,1997
10,-313.59869561760604,60.097,2,2000
11,-71.07588655152976,40.985,2,2002
12,608.677795818883,22.165,2,2003
13,-422.4107457175856,110.582,2,2008
14,1087.1042899971296,20.289,2,2011
15,846.5840367653143,34.11,2,2014
16,-591.9669467100973,61.79,2,2015
17,-715.4486299430442,69.496,2,2016
18,-27.172177239414125,58.125,2,2017
19,-665.4008331140885,81.364,2,2018
20,423.3728568687631,49.325,2,2020
