,pc1
0,-27.659596178465065
1,-73.92774798884217
2,183.54843233644317
3,-290.3858813188448
4,-245.7937585235576
5,-161.11785004079894
6,64.4366521842661
7,114.04704694021889
8,301.63328486822854
9,354.495742913131
10,-272.3738972827946
11,-257.613710457356
12,77.73497689473164
13,-237.74760419542653
14,104.914540076442
15,-208.8956047943545
16,2.104463607373963
17,62.68639783045826
18,509.78531288437995
19,115.39305043963702
20,-115.26126093456669
21,-92.01448442512755
22,-259.36271693857003
23,209.69004228368928
24,-191.56662974738734
25,-518.1328237648551
26,32.23980093598966
27,-112.75747472888179
28,-3.709096331109916
29,43.8162962340625
30,-95.93576544759743
31,80.18168143211706
32,60.8342864348792
33,286.3932131541178
34,144.89703956795242
35,199.58448466495466
36,158.38544079442744
37,478.05737320595296
38,-207.15223530619411
39,-102.16628867482974
40,-180.00909433189403
41,68.73727528268924
