,pc1,target,phase_label,year_glvar
0,83.89252488791934,67.597,1,1980
1,493.6910880645248,27.303,1,1984
2,-136.02911590621324,72.625,1,1988
3,199.18263802840625,22.764,1,1991
4,262.83150287094224,65.7,1,1993
5,367.75482344730744,22.497,1,1995
6,-58.043547237015574,67.593,1,1998
7,-238.12338895308574,99.367,1,1999
8,169.30303378001213,51.303,1,2000
9,-317.94251460816923,107.73,1,2001
10,-40.229952170854624,101.65,1,2005
11,237.26596911057882,52.895,1,2007
12,82.17285635486341,114.817,1,2008
13,195.77770547718472,46.274,1,2009
14,-675.4681369620891,146.264,1,2010
15,-330.3125443227899,128.736,1,2011
16,-164.29602760467918,90.667,1,2012
17,1.1605619308310757,123.29,1,2015
18,-201.26730705275205,57.581,1,2016
19,228.7015966871848,76.337,1,2019
20,-160.02163494547804,91.375,1,2020
0,88.12998284225601,37.258,2,1981
1,143.2126862283082,88.868,2,1982
2,182.54337642856802,31.294,2,1983
3,113.4475799695804,104.175,2,1985
4,-117.35704462143164,85.939,2,1986
5,81.68439671137287,87.189,2,1987
6,6.940143719504828,58.181,2,1989
7,113.73551706386068,43.995,2,1990
8,-36.25545415699722,128.278,2,1992
9,63.41749449051854,89.989,2,1994
10,-160.20628019895554,98.744,2,1996
11,44.8940192065401,54.355,2,1997
12,-281.9866216344409,146.934,2,2002
13,111.397975336709,22.521,2,2003
14,-112.74875021239396,153.639,2,2004
15,-56.78116052472742,192.569,2,2006
16,166.87675208305697,40.892,2,2013
17,-25.70886417146032,126.343,2,2014
18,-161.9949847815355,75.391,2,2017
19,42.26699173575477,94.606,2,2018
20,-205.51073484127062,99.275,2,2021
