,pc1,target,phase_label,year_glvar
0,-1.7342509609674208,41.59,1,1980
1,-1.2450470101271727,35.788,1,1981
2,-0.8455401003298503,35.431,1,1982
3,4.722258003707337,105.42,1,1983
4,-0.968186669089482,21.79,1,1984
5,0.4237343314105772,78.559,1,1985
6,-0.6828027859562998,64.688,1,1986
7,-1.695824068692388,33.606,1,1987
8,0.6169029861305393,57.617,1,1992
9,-1.20486987310907,50.114,1,1993
10,-0.592358588030869,42.515,1,1995
11,-4.203595343092275,11.86,1,1996
12,1.2136435383401194,65.297,1,1999
13,-0.2203072073759248,76.353,1,2000
14,2.4840297391866235,77.407,1,2005
15,-0.6573710040165004,51.755,1,2006
16,1.5913346896953662,23.97,1,2009
17,-4.6481366134730795,17.259,1,2011
18,3.4563968314116225,93.777,1,2012
19,3.1533533805191705,102.506,1,2018
20,1.0366366738723245,32.685,1,2019
0,0.14834747575117485,27.742,2,1988
1,-3.7966011834026383,78.439,2,1989
2,1.2259904373830595,64.463,2,1990
3,1.391875633432403,46.967,2,1991
4,-0.9849820006918873,85.773,2,1994
5,5.606101507683359,28.147,2,1997
6,-8.798807783300417,131.575,2,1998
7,-3.0414394039762698,95.436,2,2001
8,-0.5900427161718704,60.53,2,2002
9,-0.8079156595448016,51.564,2,2003
10,3.657661719846556,45.281,2,2004
11,1.10671412112985,1.605,2,2007
12,-5.614089493841603,37.054,2,2008
13,-1.2525669906411585,27.16,2,2010
14,-0.006989126589150449,31.149,2,2013
15,2.960256049758645,52.13,2,2014
16,3.2805851640004597,27.186,2,2015
17,-1.6341985994867496,67.439,2,2016
18,4.25828384151727,30.591,2,2017
19,5.499996419265611,24.385,2,2020
20,-2.608179367845603,51.776,2,2021
