,pc1
0,-0.22537701672563468
1,-4.804695359696021
2,-2.8775380318738373
3,0.16753852859642218
4,-2.3869240443788633
5,2.218108616307068
6,1.7928569912481815
7,-1.218595732171809
8,-5.532751197429856
9,-2.1889614685707675
10,1.22617413850145
11,-0.04988678228743384
12,-3.335093742249527
13,0.8101069131867498
14,-0.18908317728084859
15,2.253489793906986
16,3.263303023378229
17,0.40790553547542874
18,3.972732555657545
19,4.039194163475222
20,2.6574964711456213
21,-0.20296167159997497
22,4.622524361040528
23,3.1302324090994116
24,1.360555270964702
25,6.847271837969161
26,0.6677379314350854
27,3.2489063575387966
28,0.21430693973555942
29,0.358948105715566
30,0.5290642536499267
31,4.524422217606705
32,-8.726226170497245
33,-2.0805095901017014
34,-1.3779884798161623
35,-3.4908213728623516
36,3.0930676636884398
37,7.679897745342318
38,-2.3454480515186216
39,-3.622180963011646
40,-7.848217014323636
41,-6.582581704445883
