,years,data,hindcast
0,1981,63.801,83.07022203886243
1,1985,100.249,124.2980246839908
2,1986,125.43,106.94774326065806
3,1988,61.158,79.53278625792188
4,1989,99.994,102.53072414635425
5,1990,71.359,61.071414377996916
6,1991,44.356,64.89997329427344
7,1992,59.721,92.01221342644996
8,1993,142.547,130.85274312561242
9,1994,112.219,100.74845844755956
10,1995,40.513,70.00184371812915
11,1997,77.391,81.4902758089455
12,1999,142.156,111.0671372651125
13,2001,73.461,73.74771508317909
14,2002,93.864,82.74346702036483
15,2003,90.195,60.75287609386979
16,2004,54.078,51.66148357319275
17,2007,75.825,77.3687516178711
18,2008,32.104,45.27445857146172
19,2010,51.992,44.67610181935006
20,2018,89.451,57.11558636884395
21,1980,73.573,80.37376649505975
22,1982,83.43,60.21781647734244
23,1983,63.898,66.45108744563659
24,1984,57.754,73.84299029282438
25,1987,47.004,50.925094740361516
26,1996,45.022,76.73687322451438
27,1998,78.078,65.95538894874538
28,2000,86.35,78.63084459721331
29,2005,50.89,78.02668159844444
30,2006,99.225,77.31611015511662
31,2009,98.371,60.62758699295641
32,2011,135.773,115.97525659688728
33,2012,126.017,88.21624324148647
34,2013,74.252,85.28182787078063
35,2014,89.714,94.10708482934754
36,2015,54.183,66.60632377745016
37,2016,19.912,47.44723446702309
38,2017,122.767,89.32288542218474
39,2019,84.951,94.65577097525858
40,2020,109.639,112.30783148214717
41,2021,69.243,107.02130036921903
