,pc1,target,phase_label,year_glvar
0,-0.4694352987100298,87.79,1,1980
1,-3.6116929067091523,69.787,1,1981
2,3.083251351970214,93.726,1,1982
3,-4.646672332657505,54.762,1,1984
4,5.839014370629926,126.504,1,1985
5,-4.066630171050514,96.289,1,1987
6,1.8909492182861265,81.754,1,1990
7,5.7263898535148,100.819,1,1991
8,-4.552193613532402,49.037,1,1993
9,1.2986798277813263,64.76,1,1995
10,-4.004247287539339,28.135,1,1996
11,1.0984147552940018,112.482,1,1997
12,0.8911931855780866,86.734,1,1999
13,-1.165384699760048,55.016,1,2000
14,-1.3037992900120232,70.647,1,2004
15,-0.7240237367567349,100.404,1,2007
16,3.220623223122729,75.436,1,2009
17,-7.9424195906067405,33.738,1,2010
18,1.4456545816462762,94.747,1,2011
19,4.476563890189679,122.004,1,2012
20,3.515764418876088,106.981,1,2019
0,1.2117937249487252,40.005,2,1983
1,6.67975699592215,56.932,2,1986
2,1.1759033414035647,31.234,2,1988
3,4.627335637821628,67.167,2,1989
4,2.432636959485386,52.1,2,1992
5,5.7410328634567875,51.526,2,1994
6,-10.115920758132807,136.999,2,1998
7,0.7036190741689824,56.749,2,2001
8,-1.2692387594796752,77.791,2,2002
9,0.4143110864209467,47.241,2,2003
10,-0.16969927751796987,55.748,2,2005
11,2.9254423931897735,34.652,2,2006
12,5.064676571049258,40.784,2,2008
13,-0.07235325022999207,63.597,2,2013
14,-1.0430208855184038,53.205,2,2014
15,-1.2176206703339938,35.568,2,2015
16,-9.062421396302806,113.147,2,2016
17,-0.5714179432298447,63.719,2,2017
18,0.9379594865079826,26.89,2,2018
19,-6.102865836395113,67.278,2,2020
20,-2.289909683717615,106.484,2,2021
