,years,data,hindcast
0,1980,41.59,36.78228688245166
1,1981,35.788,41.45089290724927
2,1982,35.431,45.26349573440249
3,1983,105.42,98.39850359506703
4,1984,21.79,44.093046254490275
5,1985,78.559,57.37652599298273
6,1986,64.688,46.816542076401156
7,1987,33.606,37.14900514071865
8,1992,57.617,59.21998687198565
9,1993,50.114,41.834314225943984
10,1995,42.515,47.67967559488032
11,1996,11.86,13.216663506174221
12,1999,65.297,64.91484385852799
13,2000,76.353,51.23026285869241
14,2005,77.407,77.0384840313125
15,2006,51.755,47.059244471141746
16,2009,23.97,68.5192529842132
17,2011,17.259,8.974285558068203
18,2012,93.777,86.31804699739124
19,2018,102.506,83.42602112928051
20,2019,32.685,63.22561932862483
21,1988,27.742,49.98330394593849
22,1989,78.439,71.18473872178991
23,1990,64.463,44.191700825913465
24,1991,46.967,43.300179929650675
25,1994,85.773,56.07418447453615
26,1997,28.147,20.651561982160814
27,1998,131.575,98.06822089765548
28,2001,95.436,67.12625416469095
29,2002,60.53,53.95165254709438
30,2003,51.564,55.12257247468979
31,2004,45.281,31.123109940241633
32,2007,1.605,44.83273047112276
33,2008,37.054,80.95251092846534
34,2010,27.16,57.51227307886877
35,2013,31.149,50.818133275131125
36,2014,52.13,34.87119441590865
37,2015,27.186,33.14964176486328
38,2016,67.439,59.56328523705452
39,2017,30.591,27.895171673418517
40,2020,24.385,21.221805173096882
41,2021,51.776,64.7977740777086
