,loss,val_loss
0,5476.74951171875,4407.6513671875
1,3171.26708984375,2220.6982421875
2,1575.47314453125,1223.0804443359375
3,1085.2322998046875,1104.9505615234375
4,1050.33349609375,1103.3408203125
5,1033.2357177734375,1122.7381591796875
6,1030.2288818359375,1141.2437744140625
7,1007.8654174804688,1120.421630859375
8,1001.6090698242188,1126.681396484375
9,997.6229858398438,1128.9345703125
10,992.865234375,1135.922119140625
11,994.3823852539062,1143.4560546875
12,981.9635009765625,1135.529052734375
13,987.144775390625,1135.2728271484375
14,984.1239624023438,1138.966552734375
