,pc1
0,15.078321263273036
1,-20.12002327837815
2,39.80174165442429
3,1.6719380016422989
4,37.0726054999655
5,-8.26763936925561
6,-63.62380615063599
7,-42.69595207232498
8,33.88216685050596
9,-3.193858856695128
10,34.05244639435041
11,-44.262961254033875
12,-2.219961917906308
13,0.4433508491600272
14,-90.83475863852102
15,36.34767475054905
16,-29.611461136726113
17,51.345241613787174
18,10.940210905946605
19,32.8307164143548
20,11.363821874461935
21,-14.901461075510186
22,15.022441367333785
23,8.004763784863755
24,2.018926524439223
25,-5.292431101422701
26,-7.562633005010632
27,-31.13520094930881
28,-11.193850599130245
29,9.480086886014803
30,25.118064743813502
31,-6.889855873616314
32,-8.331492253231994
33,-9.110808772644914
34,10.060018106921122
35,2.2133208714519466
36,27.235879306971665
37,-37.12116871811239
38,17.17404232525533
39,37.518047408103584
40,-5.92404210909833
41,-16.381406569744424
