,pc1
0,-0.3665706663804568
1,1.9986724117193648
2,-0.9985889444845861
3,-6.803474589672251
4,26.627253226981026
5,9.836036531124254
6,3.7247178860741013
7,13.06152998994675
8,9.060278393747552
9,30.99406630852731
10,-16.636619560433605
11,-18.348068973080412
12,8.758912546044368
13,-19.940302151245703
14,-1.5965801970280078
15,-16.059363057898253
16,-8.098894907303624
17,-10.50964269892671
18,-16.549711041795394
19,27.19970639114967
20,-15.354232505662932
21,59.54411777495207
22,-0.9961001859551706
23,-109.8044261859094
24,20.718376880214876
25,-17.435286467486968
26,61.90358408709625
27,-3.632187885329814
28,25.03505718942639
29,-32.85875449706843
30,-5.06798353590777
31,-12.17351770170541
32,-59.21905125094884
33,0.19048334406400436
34,-10.598987498028798
35,5.176749114514759
36,41.147500435149325
37,15.381320227456527
38,30.930336457768938
39,-33.00425350784414
40,-8.6616620093187
41,33.42419887483688
