,years,data,hindcast
0,1981,93.396,78.38801886132451
1,1982,43.574,56.12245635266901
2,1984,127.765,94.02741523962709
3,1985,62.145,69.90748750640218
4,1986,118.281,92.30103428526635
5,1989,24.55,63.61996790446572
6,1996,16.128,28.603088339238177
7,1997,8.558,41.84150762345363
8,1999,91.58,90.28284530210233
9,2000,47.352,66.82951024597932
10,2001,85.522,90.39055973801644
11,2006,18.287,40.85025813881693
12,2008,98.91,67.44557226395096
13,2009,59.608,69.13031504567594
14,2011,71.904,11.390143485478951
15,2012,90.297,91.84246184029018
16,2013,56.091,50.11841821723936
17,2014,90.505,101.3295347927133
18,2017,56.353,75.77035726307128
19,2018,94.423,89.61772494727504
20,2021,90.618,76.03832260694332
21,1980,58.656,63.53588140294656
22,1983,104.552,97.18631789151891
23,1987,40.212,89.29470301149986
24,1988,138.661,82.56342733822902
25,1990,62.735,74.3415593547922
26,1991,65.731,71.78864082690846
27,1992,40.056,45.280493970151966
28,1993,79.516,67.70521429988709
29,1994,85.403,90.95375354510696
30,1995,129.885,108.53918651858591
31,1998,88.083,72.5452013782667
32,2002,67.263,70.92403269799405
33,2003,73.574,70.04766501529994
34,2004,107.224,91.60590574197107
35,2005,53.984,82.78203033094975
36,2007,116.525,110.92074034794516
37,2010,49.822,38.549071535811805
38,2015,107.204,99.60586566011567
39,2016,107.938,122.4833848029202
40,2019,48.71,73.63129149651843
41,2020,60.422,61.871632832580445
