,1,2,3,4,5,6,7,8,9,10,11,12
MER,1116.8941886400507,921.273960675849,906.1708246331648,793.9607260334437,986.6291052122148,846.4122536436615,1722.4653929301369,1702.9382848445782,1706.141942356895,1483.811932489669,825.7099991750838,1020.8856001460723
MSSHF,977.5103232055891,937.9571033439415,832.099992731017,872.7526314602414,863.4231394642785,894.9641132615567,1598.9941446014298,2200.0500645904126,1338.3009443312121,1497.499779977904,760.1623696149649,907.9425507560131
RH,1122.008750804919,839.0034644486007,861.1496565714029,892.347448606989,951.8325205888993,1001.3424664465989,1621.052568753832,1717.9369927338562,1677.0209156717729,2151.2989169684856,730.1613985088197,1001.5171058613863
SD,1565.0710201924358,32848.182216790665,69598.9446350724,145156.69204677487,11456.988838073383,1714.5633363551738,1561.9625711853244,1617.4440055107323,1342.3435681219287,1226.5244187819599,70551.27467631536,6584.800953207075
SH,1072.5834912935218,882.8771796326414,919.523745463413,903.3050754556917,819.1034301426525,813.1671133972576,1874.5516493891841,1602.059493101968,1436.12363884505,1071.285680732477,789.5674387688583,818.412901910562
t2m,996.5603241693489,978.3930769325042,1100.555873076514,859.9433059298104,868.3504476065328,948.6117375028024,1965.0906394377253,2040.6810005962948,1815.6160269551144,1238.2564748369314,775.5438818659029,706.1499074993661
TCC,1104.3657636668465,867.6422887610458,1135.5654177023853,888.821349123866,824.8329010213167,971.8380829203942,1543.0519163053893,1730.1575879925363,2146.5712732635798,1351.5110383084532,757.6047575964582,1006.1719422407992
TCWV,1045.6551260258293,924.0513358249134,916.0420669603253,849.2812234941874,809.5921433948572,970.0618214137562,1786.1628452876018,1622.9831413637517,1166.8092232955128,1407.3075939966013,788.4900007417564,782.2228756260608
tp,1064.7534306316195,884.9234271382394,1028.5741414354115,851.504622579538,886.8988621372695,905.3996653126922,1651.0208037865127,1654.5395777785943,1535.4589701474495,1323.5362349688994,746.2408093891107,914.550955960565
UW,981.2653989548338,911.6926078288724,857.1212058300906,954.495490896625,791.3086587895157,999.5412752981689,1768.6070651413102,1784.619412335249,1577.8549570676425,1159.1816743430809,878.7874418998647,1341.2300921734725
VW,950.6990977976202,991.0665660602267,919.5831717353942,738.2796386987263,1016.5661651703301,1037.123897805755,3610.8594286869666,1689.504946781833,1516.8773260054645,1314.6757643965364,714.8382667027123,1011.0352298341693
MER-MSSHF,1018.5508199255488,984.9650068733986,956.9874783341177,865.7534828004585,1076.5011607684478,1093.8463512097503,2200.8759429684774,2190.9753692839986,1731.8005075788988,1410.7446780118803,817.0724605387702,943.6752391634753
MER-RH,1147.5144928743812,877.6721038986541,1292.2889346602753,891.7529382101386,1033.3681163193417,1135.523370453602,1886.8781281127528,1848.9555398468651,1352.197501403007,1913.9031723867633,802.9100407010933,1070.9966342455305
MER-SD,1514.4479443916139,3134.525286783884,33960.00354872837,688547.3453351529,1975.2540822023464,54455.9842721074,1709.6882846489964,1700.3576274029865,1743.9628519524845,1506.1317076954438,4985.2966435423605,85677.61756809929
MER-SH,846.7786154884429,1045.5000627420038,1132.7919233333585,918.6370725770059,960.5690554566295,787.8607429527614,1909.4893414744936,1847.6378037839615,1467.0098277448328,1547.3919626309003,908.1903589199295,936.1973874048883
MER-t2m,1140.482792472259,1081.22130139678,1006.7719698688195,850.2702175678205,845.3257003422718,1039.4158399500316,1957.536951338453,2021.7638481044369,1597.1640507197208,2435.703509866455,807.7380922009576,1192.7057677647556
MER-TCC,1114.933512209103,1001.2144947098998,949.7835210109671,886.0268347890037,977.4372860369059,940.563246829013,2055.218943725596,1803.8604624123745,1518.9540203924325,1767.9297346760331,788.2120500813259,1123.2618284880173
MER-TCWV,1074.6330085734512,1042.4235206200296,1102.3695943118967,886.9889278233944,863.1258568288808,1003.350101756038,2025.8497987078292,1733.1635057152653,1637.5990363315136,2408.468733890069,868.5185139486348,891.8815238875786
MER-tp,1260.136711009521,1118.5905067975025,966.1706163369311,1143.2672052650498,1095.5270234262462,1014.1348243299251,1966.1810858533756,1727.3956096702702,1746.4149646358974,2052.161011142376,826.2937132072058,1060.0466859989108
MER-UW,1145.261807034621,923.326891326496,894.7010306382144,898.3313268537815,858.0042342569882,1421.9292134969996,1825.654768798524,1978.913213601641,1840.788147778647,1585.870177506718,933.1882267738199,1234.2331048365118
MER-VW,1073.7443507509452,1108.1942648533823,1032.2477126672056,887.542680873388,1165.2376965825274,2064.810298465033,1801.4500817786923,1880.5059164975512,1673.5883345845712,1562.8300841642354,1047.885600251946,1207.7027528923995
MSSHF-RH,1165.730740425348,1096.4589611303563,890.9314534699321,977.3842004930897,930.4651027926332,929.5172750171378,1737.0286631503504,2025.3296285552988,1872.3489609297064,2112.8565822570504,784.6881921479464,1098.1090707437809
MSSHF-SD,2912.901584542881,877.3537080687898,6475.350094459061,24601.509958911778,1295.9013412011439,39444.0291379373,1661.314251411855,5067.085662967324,1342.1338409793007,1422.119403599299,125942.95550519225,1211.93662542469
MSSHF-SH,889.242023348936,855.9490978894838,852.3819994324502,885.3631351742418,859.7547074618735,850.6612131875206,2007.5306384523092,1815.9609754326489,1769.120653750605,1278.5215302966458,849.9349894230984,865.3015121540035
MSSHF-t2m,1050.5090338732946,904.6654534173001,1343.2642650839523,872.5121856907671,1513.6874854402497,890.5456696161722,1800.978648192279,2090.7433479510837,1588.1656910003524,1664.9888766087283,749.78568433111,1019.9956750777181
MSSHF-TCC,1066.565191717893,1011.0545752889018,967.8596946588362,1036.6816593861934,1005.6645393183686,997.5881020891455,1933.60748383245,1858.7652550963915,1734.7534062830612,1860.0637651738593,800.1236849487098,1129.526645928578
MSSHF-TCWV,1273.469494340586,905.2915013568893,974.7532314877149,927.3839197266664,868.2967672824655,1052.577929733523,1631.1706544268998,1852.5394330741453,1837.0861124508415,1592.0711892122088,786.7323547423921,715.6320965232726
MSSHF-tp,1181.5756591844536,1074.5351122091831,887.96551008284,848.5094013838988,954.538908893006,1007.5574735885245,2105.604658902934,1753.28395329027,1834.9458657391083,1634.5576485803601,814.2573752987723,938.4250302827944
MSSHF-UW,1020.5026577531792,1447.903905102632,909.0075032779454,964.9603732948528,907.4728936890572,1193.8505890237332,2174.430181461906,2018.6950817547363,1751.7338622398977,1379.4520722459015,795.0129162113337,1165.6536881068137
MSSHF-VW,994.1288189441896,1605.289183031726,956.5664444912416,960.18528251007,1276.8984931577384,1046.274960954124,1936.4992939063634,2089.614781411083,1866.4952531496438,1497.2310415386203,714.6546837786001,1160.1233599040631
RH-SD,2790.176045801997,1655.3112705009075,1323.69703964313,1007.8301352811714,10529.80740501662,1470630.2529407684,1625.5255776818622,1732.657296849877,1669.2361828767364,2118.5354175980706,5540.887674695959,1219.0021474675793
RH-SH,976.6062138067265,890.2592922100852,1004.3552411252037,960.4667407579045,1217.5123995073398,952.0065394956605,1969.3737655836073,1694.6336699156357,1945.870858317982,4294.87137750894,772.1953684953338,809.6786936093063
RH-t2m,1110.3568178876153,1292.687685491207,1275.6452258295237,807.1126576944592,1045.2629542245388,1231.6222510372495,2176.7826868454395,1810.2818419060688,2253.007508351314,1927.3143588025785,823.0527922418336,920.4075158375807
RH-TCC,1421.3144045948927,1151.0642434798174,993.8409212758249,1058.270999044048,1061.2946664836227,1157.2706658616773,1666.1496277492315,1743.623630141062,2305.5768420102054,1666.251206502317,798.3412566476273,1063.8616724689166
RH-TCWV,1530.3100140467245,948.0302102922078,1034.4589348938894,908.7164042119626,934.2957324772981,1115.6686597465875,2211.314963876507,1718.8837629397235,1474.6224397140886,1611.7508451264623,782.7392497800978,753.1234990724927
RH-tp,1249.265089908627,1074.7568993824943,1049.5411551099776,921.5526079989492,1047.353974578994,1173.927130124451,2191.3777470151736,2304.2047489710444,2539.952240679092,2822.5515815764966,911.1412633155104,1164.1514039371793
RH-UW,1066.4747588013392,1098.5350229977864,870.9431797654097,982.0292387879983,819.7626350928417,1713.180641577233,1920.1991426608754,2080.4611904173516,1793.0458677657623,1962.139267631344,962.2718934275051,1159.6147643131853
RH-VW,1089.1217256049492,1072.3182888889153,882.1399047569976,954.6872486567376,1181.0803314011516,1377.968315516566,2361.4822423465716,1767.0953402309592,1770.387643827576,1445.2311827172157,651.3108810844869,983.4137222298854
SD-SH,3005.489671552,1045.1677110513592,9295.893872085066,929314.8388382217,3409.160774543134,479331.22041573713,1836.3571090814505,1630.1917205156951,1715.8188648132127,1073.3830331767242,2465.470637863364,1958.6069415358434
SD-t2m,14480.013770918345,2591.303199361131,1959.448757583089,10315.248505530684,2363.114747021393,232451.26135989322,1842.368364079668,1792.4959423994817,1861.7621792138636,1223.998107687147,20545.01944857127,30519.648668729646
SD-TCC,1657.9623743544678,1188.2831144315178,14851.82321859628,246894.1813983138,10890.720875643981,294119.2234672988,1536.651117491592,1658.172680775989,2358.1169631435105,1424.9401496630232,21195.886248170656,4365.269312007817
SD-TCWV,61496.45890014837,4265.221051504843,37544.82383570374,8724.141690817803,2585.541668361553,3036236.580746996,1762.589408945621,1621.154502030285,1223.147418491145,1379.6622264004625,64778.61131629054,728.691554186838
SD-tp,1375.6709372983444,1258.9735924323536,991.0157671258991,889.0789925973729,3769.1492841754916,1846.4867314718701,1654.7391051606405,1669.3680283562612,1506.165532118363,1272.8213876725467,139081.91617194263,1964.7971541991567
SD-UW,1068.3722931659256,24707.484542778777,1105.8403475098148,85816.71380899947,12014.42598050748,2110.853376319506,1955.0310320121034,1736.6599124899851,1733.0291554025039,1157.0233862741904,517949.8333426846,4490.00925839603
SD-VW,3877.1482890017046,8059.654187590987,79917.48798726899,248977.05817897618,9823.197939776404,24215.751324235123,1656.899621264789,1669.779904749941,1514.8267562639844,1414.940834756888,6227.867832381424,6752.600409851652
SH-t2m,1125.7344927747572,842.2175320798325,1313.644025503474,915.6065647672308,1032.6351287589891,930.8833398653762,1892.336955184128,1819.3454843498448,2079.177588594742,1216.4244718161785,811.796423129237,853.0775586295824
SH-TCC,959.3732730236052,1181.678865465178,1142.3260386968436,999.5394527103762,984.7036962076378,931.6165085021842,1872.3653970951332,1600.2761176402291,2483.0949180969483,1530.6384926193864,807.8222967791471,809.1886382306852
SH-TCWV,1066.7462969576045,729.0432972378297,981.7928736479269,975.7250247989875,874.1868589546038,922.5630526545664,2356.1184013233833,1623.4565829629619,1890.317165607829,1144.8849718418667,956.2772111073685,784.4954522329214
SH-tp,1082.1285494963797,817.9755143896551,1004.5725439354288,907.8884412612324,1072.7148416111593,1110.9585592774263,2000.2476678475016,1960.754485385488,1785.222405452679,942.9032468202223,835.7357286483473,855.3168715571674
SH-UW,908.7503867228885,881.6873024408884,892.8502361535369,906.5773512931169,1045.1683647145987,930.4052316734504,2257.953541713531,1886.4118391368427,1761.9370094887684,1234.25154772704,824.0475933559111,1009.473537642912
SH-VW,1003.7408566118231,1128.3161122275724,983.7933146361815,887.5347026954689,944.364762361885,847.5355377097384,2059.9107416168604,1624.1448661233399,1665.0513142925477,1135.0761375663435,941.078342768571,830.0701326459083
t2m-TCC,1123.005737184249,1026.5257252350764,1051.5929319065242,756.5377112855023,1059.7924098818314,1053.6015168945353,1803.7525884806844,1809.179052528592,3141.922811304596,1533.8828397932734,738.7658561999667,1029.516301937871
t2m-TCWV,1352.5391916145536,1618.3071401028508,985.5737667298669,1084.024390888897,979.6343980171027,1344.1840047813737,2314.8852842866845,1917.5553252613772,1363.9795228121698,1520.494460026447,859.9859352075624,728.338579800295
t2m-tp,2340.5564046502354,1077.6607058726875,1396.1360014625268,892.7840193950972,884.5952950643567,1064.882371793015,2027.7919325681771,1944.767504207858,1610.5536914483473,1341.363095721308,772.0363020610263,760.191984315437
t2m-UW,958.9139994662615,962.4280151804146,1086.985688429415,1131.4059223669242,848.1130870141777,1402.5571959930762,2056.89398897586,1710.9221250897874,2198.712602803731,1520.724479580492,942.8391976290188,1344.7695085599782
t2m-VW,1128.032488388617,1140.3726869168972,931.7142772315248,881.8789148811524,976.8578373078702,1239.8714210871162,2374.8344787094507,1690.5109786292014,1862.738988476091,1437.7704973836376,794.7183473558559,851.439857267982
TCC-TCWV,1003.8010260233552,1053.1985514807268,1044.7009909817086,821.6388875131336,1005.5809831613014,1248.4848092407087,1825.0466561236483,1744.2118836838843,1820.4538886031714,1617.5847303934854,829.4603299847857,1026.0181395279087
TCC-tp,1435.5749103807675,1087.864049757535,1226.0401300596857,950.3212534194694,1180.7775573957351,1070.4247165330107,1900.4111742475823,1859.7542683736156,2716.9011163223245,1443.9413575300366,824.8372767932908,1097.547998362465
TCC-UW,1089.5410713890344,1083.6307353185277,1031.6670350367522,984.4469165106646,875.567468397274,2162.343320396788,1953.878232029016,1716.1396507642883,1809.2307905093014,1219.2215246492653,779.3732715206439,1325.927368080548
TCC-VW,1031.2306201649376,1239.1008491879281,1100.3398374603178,1050.1446859824646,1206.192626703852,999.9605291667481,1846.485344216073,1640.8300233674904,1939.974946178456,1642.8032476829044,707.3354170161036,1070.2107861475338
TCWV-tp,1608.2370349087334,963.9148477337743,927.8615084880998,953.3497355238555,928.2328485830437,1267.1121272441426,1810.9831009291527,1717.7208051692226,1266.1702604718262,1465.7062326783919,795.2788776108418,790.8359044334095
TCWV-UW,833.6782490299702,991.0218277850445,981.0135152320456,1394.484158541338,838.7397634805044,1333.9944502154005,2248.6361392951303,1583.7607905665118,2697.7211748382692,1517.7808288825354,1011.3135772061753,857.2212311580685
TCWV-VW,1278.209130875904,1067.270241682514,983.587791214069,851.5757678497079,881.2090277273049,1017.50069825297,2067.6487271417172,1664.5967092309127,1436.3821779332927,1542.1711574022715,1008.0323523464467,824.5724557650872
