,1,2,3,4,5,6,7,8,9,10,11,12
MER,1177.0702343725666,766.9867486897596,899.0969180669691,808.922638936164,828.7883334236479,995.3085420590405,1665.1455569361417,1709.336303688706,1528.389852894545,1359.4152800576667,788.6934174270126,1015.8382358197772
MSSHF,950.2201164087694,883.9646931438668,838.2174796285475,846.9480998899477,866.7783036045224,909.5210743491152,1601.992598601507,1693.6982629426982,1400.1830286606153,1433.062199053511,756.5688214802625,866.1161660850178
RH,1046.7508442700916,874.2808035583267,940.6723606297468,864.7366547015647,915.3957802431888,957.7642334196696,1707.2335265555444,1479.781199308738,1501.7739974381338,1269.6875109904795,741.7905929759488,1009.3248280924305
SD,1068.9598069097835,1065.2995975053423,886.4588393185517,1174.5445910124197,909.0611632393825,48115.68396247475,1561.9625711853244,1617.4440055107323,1342.3435681219287,1226.5244187819596,834.8977875367191,967.9880402654562
SH,903.173807256835,807.8150843064005,882.9405888458658,880.2923136708459,826.6394923195569,929.0350672232953,1531.638382620733,1735.9476331208525,1565.1179385761777,1174.586158268546,777.6335919027738,764.5947177717165
t2m,988.2380441956154,920.0924628064942,852.1739070112252,851.8666052176434,837.7143024725211,993.6682033543499,1731.426754990617,1724.9048575818908,1669.59167561553,1373.845033404443,765.515712270944,773.8664439943313
TCC,1105.5196725844269,867.6905002287933,948.3455251781145,889.4010927378034,910.5687935973593,911.8302378754689,1523.8901892327408,1679.9091006800165,1498.5574923336649,1239.9029372962473,728.4536659544567,1013.3483442605192
TCWV,936.9900487842102,888.1512445825314,891.170459993713,878.2876172391462,833.8130638397937,889.666622774345,1735.0975976610353,1763.6667240853283,1413.5747667818807,1375.268762827976,780.9283126457938,738.2279540321305
tp,960.2008078629848,894.5104859415641,843.0097717300374,852.4715082365519,843.7405066913905,929.7769162674426,1703.4508581063983,1327.2202731213931,1424.6426585326387,1260.5240885752833,722.880288716054,1043.1879988530823
UW,951.0802629273492,885.7252804875848,847.7449786902287,864.4626774523362,887.7136276033472,898.078203907282,1571.9245026910285,1748.4746272514703,1425.589628914943,1155.3446741852372,791.7461350242451,1108.9040304883563
VW,957.5569321874098,942.2895330108737,876.7001438610139,887.3901124614216,899.9531042152025,969.1874993108411,1616.5426588493265,1702.7679887830468,1577.3254165355115,1307.3900246345092,829.5462421413388,997.5638137221057
MER-MSSHF,1496.3927156784,6047.561322612963,3733.530198840522,901.9583389880589,964.5996008772761,1037.416073636555,2009.104299792019,2566.324907239888,4013.7987940612006,2555.9219452913408,1144.553834307598,1203.8863378072492
MER-RH,1349.0443144614187,1182.3393251548903,1134.1370080520871,1421.2436901023643,1070.5431706667105,1750.0755547367842,2686.82962479763,1708.9021525165942,1751.1557779618788,2176.0502294108337,838.9159868307304,1130.8723959473696
MER-SD,1096.0765707683481,1928.7448631891953,3467.568270017278,1114.1372884838324,992.3781753036595,33543.003597889525,1665.2013812963096,1709.3363190173516,1528.3898509306998,1359.4152882660371,3406.3056436468546,1431.6726764011028
MER-SH,1106.0612737448932,1285.9923301983897,1102.6439147833148,1695.5816579973418,1636.510078844977,1534.5199668545397,2108.203183989375,2329.7879479163,2801.780573050672,1509.4498683324182,1009.1171068266891,1187.6615983548954
MER-t2m,2905.175085772461,988.4046524460703,1071.5896798334634,1002.2175035486332,1020.5372413273044,2578.5031963334877,2639.0215396623,2404.1036880288593,2177.2380658077755,1356.1998941892143,1041.8343078830098,1196.0470467792038
MER-TCC,1530.5786451546328,922.8667192319468,1325.5146743160803,1192.8830787260104,3096.203371811873,3559.8127853420133,2314.544968775639,2232.155460247056,2240.4916018482704,1878.0168985926032,1060.038783487563,1908.2365774316
MER-TCWV,1099.135819365761,2719.9578593414385,1096.0083117146248,1097.6457129421165,1034.0079000111587,1233.5359126241437,2375.7982385586524,3485.6974565367263,1706.7638682055488,4032.712945018796,882.2769928121419,1060.3119843030697
MER-tp,949.7537595591833,1003.9617347881901,1491.1197548973546,911.9864642375293,1123.0535556922578,1123.1483155258359,2509.2329428431553,1581.9745501497268,3268.565045553036,3395.6768542461336,923.6793254166533,1524.0834305033568
