,pc1
0,-7.606936961831964
1,5.616360379425518
2,-23.52301778592838
3,-3.2705617641921396
4,26.560081166701277
5,17.81680522598223
6,-11.986225462973902
7,-22.71696704762984
8,41.369707991240745
9,-4.859929750121296
10,2.752640242484069
11,10.954288749439096
12,-4.3499270153735985
13,5.374974359904209
14,25.722755711003945
15,-3.522057800775335
16,8.07917202575429
17,-69.41668927250632
18,-4.26966409779157
19,25.52689556262462
20,-14.252453979526237
21,-7.954987045654059
22,-5.7348293726535085
23,1.1154649900413116
24,-14.462370467437793
25,-3.6056674964594366
26,24.68652889010806
27,-3.5900033687725137
28,-0.25506177228351834
29,-6.184882055677435
30,2.663535583701474
31,-15.2139458472961
32,11.06541145159999
33,6.234985466667135
34,-3.8283938203574515
35,11.520915112908146
36,7.078008471532974
37,-5.966902464231175
38,1.5634831150791348
39,-3.547856778953877
40,-6.357336917199775
41,10.772195529207925
