,1,2,3,4,5,6,7,8,9,10,11,12
MER,1177.6171395493589,750.8335978918517,890.9829156798332,881.8203123889235,826.9036860224336,955.815527828748,1664.376061118245,1707.7002146101274,1527.0343725179487,1369.0904782290074,798.0511981859794,1027.6161220425113
MSSHF,987.6055592813117,873.1236358492451,822.7373075148089,846.5723834307721,865.3522752973006,899.6061714737655,1576.527322834299,1732.5270793364352,1397.0740701921738,1441.7018105433413,769.9842137630231,870.8125712322988
RH,1047.589650707426,874.2969812504211,931.459109016005,856.6035651845066,911.1128329860247,941.444789345821,1701.0970782052789,1501.997435691439,1426.0975123421408,1290.1745030052296,755.0083077583107,908.9528423915768
SD,1058.9434546291577,831.6899570392258,861.4270493677365,1174.812409110457,864.7146360538169,47956.60264471357,1561.9625711853244,1617.444005510732,1342.3435681219287,1226.5244187819594,832.482503353998,984.1980040965358
SH,895.4232110438451,794.1565671732841,884.1612732510955,913.7709304441113,802.7684333064161,939.0417970025665,1505.1908464901364,1710.5582534147584,1584.3064010280114,1170.5256623829218,777.0755268676033,767.5116918866895
t2m,969.8762989138337,919.0302530401317,862.0999496232032,836.0038809021025,836.53983255548,988.694259114624,1737.4192332778616,1735.7241285183072,1468.7558520262016,1338.9342216387251,744.4529260683129,811.8376507928796
TCC,1095.68834410048,864.9784632207018,941.5489888125239,889.7296316957346,817.3191531798346,850.6048916588231,1470.6444348934824,1663.8213165045374,1488.9646379937512,1225.1913084143175,738.6281242008665,1001.2855798483612
TCWV,946.2963062599499,879.380986562091,888.2562519410955,882.2814707674723,835.6141005326396,890.1105308386201,1743.4020767477539,1747.109267163871,1402.0299755857518,1362.4010409193738,766.7974634468335,782.061806093309
tp,994.8593989909981,816.6069304898162,820.2422247146364,842.5022492494813,834.4867126172027,917.3717553242155,1678.920865893432,1442.3125944088224,1415.4793941741468,1251.4922570837628,701.8092816743447,1047.823927289539
UW,946.8630788459138,868.3317699637304,839.9877332359871,858.699169456844,855.412899961571,936.3316017218289,1582.5013086198524,1727.4131264471812,1369.4897233032473,1156.083198004673,777.196514208196,973.9587058204419
VW,928.2152044094097,962.4479752394386,854.2914140962357,879.0591891063601,894.1514484630544,955.6313704773614,1640.551352829111,1652.2173881788892,1570.623574900626,1312.9931819548394,814.4872537261684,1001.7492594176861
MER-MSSHF,920.8481600424536,900.9492845935326,965.5829353690658,805.3205977568081,783.5925826328113,1059.7628753503682,1577.484710452566,1936.1507581351198,1477.2232164234026,1465.1151785710729,814.5653778240239,1221.411821369347
MER-RH,1066.8032132898427,940.1141558830667,937.7608872525749,843.0862630857029,904.8749818204994,1045.479918930015,1715.19791193438,1516.007513628891,1438.5079674457254,1526.983733047493,799.1456055354092,1092.5681079808905
MER-SD,1185.647621233776,1000.9329011229778,887.4080848877087,1151.0762235252218,930.2028789821694,123204.20837047244,1641.9877790945982,1737.6099313566474,1509.3403903683306,1367.5263427162756,768.2386430781676,1522.2023424045053
MER-SH,1021.4492819238628,838.0113869230905,915.4401631227923,929.2694267590466,960.751781430654,1151.3619735573013,1702.5386991602309,1884.6197273080795,1539.6512160689101,1172.7826896310671,810.310842005403,774.1805981528616
MER-t2m,991.3715209796733,806.8108799703957,943.0293470053673,786.4489466103164,845.693422915894,1130.9833662697124,1713.5977481936122,1822.7402366309532,1555.9221808001896,1613.0379229874375,702.3780172114801,871.3594704186665
MER-TCC,1023.9998812453262,878.9452176078247,984.0906307261097,832.6450248943008,889.7309299596418,988.3729689963465,1596.4577761509022,1638.0972208737217,1684.3541210886517,1391.8793561996365,790.5029095342976,1031.5435700747764
MER-TCWV,975.2689174621935,828.0821929680642,872.8623783079344,860.4867250696512,836.5344848653965,1061.3985431295646,1877.8409380541516,1666.996786634754,1604.750792897076,1343.815874397205,810.3311623355215,893.1711174814105
MER-tp,1105.8427568369177,812.2485131555322,884.1596894177912,832.0573731882376,794.4245625009548,1039.909842996211,1758.1980220607736,1468.6852619911035,1553.204078876203,1297.652531939789,750.702806795233,1172.4281187248096
MER-UW,1049.8775652349645,791.0118903661275,874.9889686967591,864.7274757568217,892.4934807598164,1045.374198850713,1809.3884713905916,1822.3690210020332,1621.9359607800823,1334.4089131037883,796.4900944866791,1073.0033784352624
MER-VW,1059.1939307393948,889.5191241132749,852.2677847537082,874.1957456814258,847.7063031688572,1014.8749038466224,1721.7212952312502,1619.1124056604187,1615.959166182178,1251.8335315331037,811.5882942303472,1022.7434010936221
MSSHF-RH,1011.1459642247568,912.8528826648954,820.1328693498466,896.2393746134063,979.3448907964703,944.0807828634499,1706.8065045668436,2009.7456407498394,1522.2537790519443,3243.2152375890914,728.9239018799361,822.1609052721992
MSSHF-SD,1115.427931092941,1076.8458392480559,867.8471883288644,877.3344066356573,924.7966070107002,1217.116843551819,1597.0978718072993,1664.58520991692,1365.4168065916508,1363.9689503620898,1459.0512168592284,1299.3821056998836
MSSHF-SH,996.5641904432234,834.9693787284298,796.7338782023547,899.8592195258941,894.3337105444394,1009.7448183269358,1685.6477641788315,1974.06190021001,1653.5551554826113,1447.0788220249508,780.7306092040582,806.2088344013025
MSSHF-t2m,1103.39476878269,857.0189729795709,856.4641070323111,864.1033144170144,844.2279098262052,948.2184104893084,1809.206221315542,1662.1835112778074,1646.7887265410484,1425.5583948513963,700.9653050570347,921.1397345639208
MSSHF-TCC,1194.5165412723359,932.8126826357002,852.1793062471938,875.8847528457982,960.5145448692792,937.7271645067756,1633.8054338396475,1778.503583407349,1535.1838822441186,1495.368149359442,802.3545243575992,916.3425756467475
