,1,2,3,4,5,6,7,8,9,10,11,12
MER,1177.0702412601943,766.9865338823049,899.0969199019701,808.9226568502163,828.7875616437678,995.3085326693889,1665.2013559399154,1709.3363138725147,1528.38985346028,1359.4152809765362,788.6928277702473,1015.4188564984887
MSSHF,950.0487849741862,883.7746835350656,838.2174815241431,846.9481062480022,866.8667940205473,909.5210650033356,1601.992577889132,1693.6982406146947,1400.2517276220094,1433.0621938233194,756.5688174614726,866.1161180643046
RH,1047.519914675815,874.2808053615831,940.4913039806119,864.7367011554396,915.5730160530371,957.7642361062528,1707.233521030039,1479.7812010817167,1501.7740381756912,1269.6875601791603,741.790624642452,1009.32482094695
SD,1068.9598772960298,1065.2995951855803,886.7411419084999,1174.5447713907245,909.0612882944062,48116.6653375447,1561.9625711853244,1617.4440055107323,1342.3435681219287,1226.5244187819596,834.896960770154,967.9882661155151
SH,897.9779942125097,807.8152099265085,883.8292167643498,880.2923130569682,826.6390550770409,929.0350705144814,1531.6383405330719,1735.947628220847,1565.1180710625492,1174.5861191219144,777.6335818591857,764.594709487747
t2m,988.2380397805036,920.2170767571827,852.1739037651035,851.8664505442582,837.7143039114411,993.668205370043,1731.4267468436296,1724.9048660709373,1669.5916918380722,1373.8450266448192,764.2441130503261,773.866432179718
TCC,1105.5196735416498,867.6901594216497,948.3455228991998,881.4297577390985,910.5687932266056,911.8302420897284,1523.8901777200738,1648.5148228466312,1499.5881537732062,1239.9029305020558,728.4536851514952,1013.3483423873497
TCWV,936.9900477558946,888.1512482668782,891.1704668601493,878.2876229020939,833.8130653719375,889.6665976187554,1740.6878323555536,1763.666762350325,1413.5747409687833,1375.2687623224167,780.9283129878249,738.2279547914354
tp,960.2008127954915,894.5105193797532,843.0096941943322,852.471512518494,843.7405063490729,929.7769134536516,1703.450862439658,1327.2202562139819,1424.6426579971178,1260.5240994097105,722.8802919851979,1043.1880009583394
UW,939.0889026524079,885.7252308906734,845.5804583216755,864.4626732802665,887.7136310797198,898.0782036063969,1571.9244970986747,1748.4746299953952,1422.997119250794,1155.3446762981534,790.6131171400187,1108.904041742441
VW,957.556924419772,942.2893824157102,876.7001340917675,887.3901156400696,899.9531047215588,969.1874662597684,1616.542658387253,1702.7679917820697,1577.3254643847376,1307.3900238770734,829.5462437613356,997.5638187486591
MER-MSSHF,2620.5587517037743,9723.047669675665,3626.7690071308207,1324.5722981887648,1344.233453560375,2274.9560198694,2401.8329844062196,2351.426887776459,2902.8506244718214,6340.058339276026,1065.7856565237528,1338.0485833545504
MER-RH,1263.013689351393,1275.1852331254263,1783.5604133684135,1460.0641298315338,1482.4236727849573,1551.6477789389726,8796.950798539478,2007.729823745781,1675.1604265874153,2124.0734377597596,1168.5060874584995,1700.3465884644718
MER-SD,1464.3500669737914,23930.724954076242,2172.738304030431,2344.6372898907716,4542.0741668962755,17026.72575365407,1665.2013569307153,1709.3363163041213,1528.3898485500113,1359.4152687410844,3323.214744808611,6739.636616990274
MER-SH,1469.9207881529333,1662.411365381812,1275.2139054162376,2955.0112025090834,1310.3033408062572,2054.283117616296,2818.3589174611734,2575.6197247403275,2861.7849375844607,2194.4036408939814,1271.9445074812686,975.7417452624092
MER-t2m,2443.3980847433336,23585.15646349501,1359.76781695609,16205.329037968893,2107.0486359933006,1630.9067293691255,7044.501558041056,2912.020750162941,2985.2481426205463,2342.5460057260134,2374.28338344215,1465.464971909322
MER-TCC,2072.55971819007,3224.1998159649534,1377.8667430493715,1160.9531414481244,1372.449888025634,1377.7007168202701,12069.288646486279,2111.903510885422,2862.8569453375944,1445.4177113015276,1041.9228138955932,1416.3786569896804
MER-TCWV,1287.2128856375539,2254.006399877732,1645.8705652559677,1537.2023986035222,1158.8225989227058,10923.51846358139,4268.428417706368,3119.2456266314352,2416.734278209859,1652.1742915814461,1047.5093880818515,945.9732634622009
MER-tp,1581.5634779791171,1787.0810265734935,2120.1868297764527,1337.29725719697,1404.1630031919271,1521.5198163836872,3332.3946163236487,3161.39407992485,3234.7517693392215,1958.562058264346,1121.633263911653,3007.1758587634185
MER-UW,1227.091859833074,5775.381646926552,1115.4463174638117,1823.2911725165131,1389.8172234497351,1132.1621558324646,3321.807432994425,3197.8916985748633,2129.342124843147,2216.399780664634,1634.4187093572566,1551.644317146718
MER-VW,1475.5039871847714,1184.1857459207035,1504.2746912258583,1026.4242017391075,2096.1214622862512,1250.1576854586115,2862.4879384006636,2780.926080494616,3118.048162345058,2416.817015332733,1211.522828780043,1752.7568418347046
MSSHF-RH,1679.4141686722226,1325.8720486081825,2099.5258419614884,2446.3247089786664,1622.908842838081,1514.81479548967,2153.3710341163396,1880.382532298716,2934.2006696452677,13016.606188359967,923.2678987813507,1011.8695981780633
MSSHF-SD,7018.39816672619,1638.4113372581112,1022.6022623502975,1733.9763832012122,998.8473473813316,128191.6758723261,1601.9925910852096,1693.6982667906116,1400.2517309226346,1433.0621967792763,2239.724576824603,1137.114789679904
MSSHF-SH,1694.1768448160965,3978.5790617360235,1665.9625845316918,1563.1147673701682,1274.1389083563542,1051.1282431379004,1978.072342062367,2146.5958650364387,2043.1090072096088,2770.5358348529167,1002.1973977343418,5371.028531971036
MSSHF-t2m,1540.0583099783241,12102.499083541019,1733.8805942639758,1557.4471567330384,1494.5031299111888,1870.7644368386743,2226.978353715261,3091.5451049121525,2339.860273651267,2217.5736385564996,1438.0358704863856,1066.8731089538082
MSSHF-TCC,1456.5818253345567,1372.5890416581399,1140.9247273170386,1207.1236972006102,7906.7378876157745,1372.8536925300311,4543.947910353549,3980.1754756591436,3214.6814410087723,2582.573734378273,1553.958327312197,1058.090670793314
MSSHF-TCWV,3368.2054098722797,2753.406811543148,2339.7518511926573,864.7193791352164,1699.561635229417,5168.040969936536,2376.887567368186,5959.627787250348,2654.4956470057473,1998.3316604860393,1116.1436760585834,1308.600031431514
MSSHF-tp,3017.194035016404,1141.552105741891,1353.5007679186765,1220.6745494460974,1508.4930135295272,1492.9680426087018,2137.265260545149,2702.9239261738103,2900.0699390149084,2267.9756005602344,1129.5603630085548,2341.107574729849
MSSHF-UW,1629.3395307360797,1946.0996227379135,7838.10558309454,1323.8470707348522,1820.0239371049427,1150.1848336467326,3520.5855683485943,3112.165038767539,3684.3112018173824,2017.5020323518454,1030.5745079684411,2102.765295768815
MSSHF-VW,1879.8963557820032,1536.5468597115682,24657.965866142215,6584.602819063332,1687.6724782068743,1651.3924987783237,2326.5420871718475,7613.84561169207,2950.3175248832035,2446.5179025479,1102.3800713573678,2291.161440678229
RH-SD,2594.9204898055154,1773.4290879608147,3192.1452172145823,1180.159999661823,6876.557113003586,31998.22030869117,1707.233515924554,1479.7812054232356,1501.7740647352657,1269.6875602705882,17131.025975222045,1382.5138575228198
RH-SH,1693.5092036636404,2215.095489184016,2779.563451628131,1916.3264056098303,1977.1566908614823,1554.7142692059372,3210.7189403509783,2400.031995288113,1879.6655637325541,3279.3444801661444,1107.6386979514896,1435.473725243524
RH-t2m,2259.632082799674,1943.5422826975264,2187.7725394362174,1238.053524910459,8540.57773697695,3348.08211594377,2216.21031557109,8831.024935433587,4128.497953194858,2761.9612491211483,1254.074998038352,31123.30744592839
RH-TCC,1306.6975928729323,2610.7511361801553,1366.4172961802692,901.4324463621626,1198.816040009259,1300.1040240261634,6136.365482071588,2421.117847537579,2296.7755444506192,6466.1499527762335,1285.0982306543456,1959.0004578100752
RH-TCWV,1666.1136145954792,1431.4621790541205,1428.6235467181805,2754.953080825546,1175.3027267362465,1203.4721795720175,2484.4699044735007,2652.647379951783,2023.6060188559065,2283.9085124035064,971.9275122939814,905.8858173157483
RH-tp,1140.7101036809813,1866.0621251744149,1396.289136173592,1036.259178476705,2072.1406758498156,1611.898550877808,2668.2050916309217,9753.194052397173,2235.9357377762167,1568.7559242142688,860.0827322060965,2814.101123667587
RH-UW,1320.2947273216362,1190.7130059889525,1471.676868307498,1745.705973647595,1394.1784540796057,2369.5091892539763,1603.4990334059814,4270.529962281399,2464.7857824798753,1705.7491673558134,3009.2063616934943,1160.0184872527093
RH-VW,3110.4495218226216,2291.9190927799236,1892.8603976276088,1327.288520577592,5912.960337853154,1468.2862629664673,3008.2665918016614,2379.8184835152033,3164.8606173565468,2061.5585977634796,1735.1664745044295,3308.3172397591607
SD-SH,5430.477541973136,1998.1055691575425,2072.2063496305873,39238.95656252547,9306.652953020606,182907.79584114836,1531.6383793792218,1735.9476342364298,1565.1180734424454,1174.1231966785056,79444.77204507592,1906.964193661174
SD-t2m,2552.9366847032225,2437.626459959017,2336.744582546649,18144.372880100138,1690.0242054018572,972302.6118771159,1731.4266538604459,1724.9048938618082,1669.5916973427659,1373.8450285126787,1416.6215661076958,998.1488908058286
SD-TCC,1594.4798270658655,13400.634473256961,2846.977760746284,9337.91348764752,5027.190577936477,5024.684144278988,1523.8901733307673,1648.5148215662743,1499.5881530772842,1239.9029409792686,897.9457667186407,1117.3340350504561
SD-TCWV,2734.332386100588,1141.069683277565,3201.2269151961464,1674.4843683790855,2156.4414511199275,2673.4633109255155,1740.687836246102,1763.6667600820026,1413.574760318696,1375.2687609171803,35247.5506319024,1093.3017487404356
SD-tp,2094.857371907601,30735.203935077698,3759.042122531742,1150.7136103427974,10258.190507397783,8352.266881963598,1703.449506825517,1327.2202630255483,1424.6426607326973,1260.5241024995694,216102.45788261178,1399.6486229864802
SD-UW,6830.347058926632,1537.9076483790184,5827.158367029666,6975.224914415007,14643.66102927602,110692.84141423363,1571.9245168882244,1748.4746291596073,1422.9971113399301,1155.3446901837117,1141.3361294107067,2012.195111448696
SD-VW,7402.389326031884,7078.613722510287,4618.52946650939,15306.573185525524,11013.633753593858,103478.74133817118,1616.5426593090926,1705.4948823757663,1577.325469326138,1307.390031839351,205080.1054430261,2759.2373495812535
SH-t2m,830.1120579610985,1343.0299591938606,1691.236177120308,1260.6789830114546,1348.3457386620425,1370.5324649987374,2501.3812702409105,4267.335579021254,2559.2065251733125,5528.019953146504,1159.8945136119728,1242.5139582780498
SH-TCC,1920.4618426247928,867.3084192944578,2107.6228929555127,1125.9817655810311,12508.430398366841,1304.5435413541168,2094.1388901097866,1671.9355171996397,2481.718696998224,2813.908480438279,4088.0791294488513,2839.67653343832
SH-TCWV,1270.2513260391704,1395.6662744242071,2480.378494061621,1018.9133982784151,3107.439115089798,3532.939003851729,3371.358997520697,2363.9974223788936,3992.9384585447774,2338.186651295958,1667.2684824695232,919.4244727582015
SH-tp,1384.8434944286914,2933.6080644105105,1555.1234131147978,1106.061008185814,1019.1263000122282,1427.0958582754142,1987.1959965148528,1279.4585563903495,1786.2383990442,1742.1673617028314,1859.130836367094,1217.799994712464
SH-UW,1530.0112690862827,1175.7399568200901,1877.7078676723281,968.5989160056716,1441.7029833124777,1175.7511880963982,1816.0653208492229,6237.960420297168,2996.926386445257,3612.590328060761,989.9969442839955,1144.17243395007
SH-VW,1776.3962142397954,1174.379367870686,1314.6792547658629,1351.928564203333,1591.7017826653828,3705.651049475307,3274.5052706383044,3205.7288420566147,5091.423958994182,4097.252659945732,965.2584534323839,18435.854054270934
t2m-TCC,1381.066005172942,10401.803789862417,1040.9472348390798,1434.759327663642,1267.9241758604462,5282.019399691099,2169.363132353267,5169.532241453918,5356.4921646765015,5454.986893611316,1878.045419130657,1166.9676090378416
t2m-TCWV,4189.490388558074,7767.894843095423,1308.8180612432686,1337.384343706394,1890.1265242201982,1615.4477436531802,1899.6134510831578,2616.801334913257,2628.8824041510597,3705.661428672117,2388.861616228814,1614.1820061248284
t2m-tp,1576.4554174520904,2821.077507295118,1250.625600084474,1377.1657444810164,1363.0533620439728,1923.6589715998323,2202.877683733607,1797.1500164951708,2170.9571044123595,2583.2893480812063,928.9283993572012,3160.35402801142
t2m-UW,1789.8104093340007,2177.4587705601803,1015.0530763002865,1364.8714285627839,1947.560144629803,1405.852380962663,2729.2647764677554,2290.671065686616,2183.452997143417,1335.6043050928693,2088.8106059635907,2071.8775782160847
t2m-VW,1022.737141275066,1026.2383187155763,1329.4698283631724,4040.5806206203247,1177.0628792583243,1385.4611780611874,2541.7487971774603,2928.1770553507163,4709.008688095048,2172.9407597430654,1506.2192442862151,747.319564568199
TCC-TCWV,1389.0638917971582,3432.865426404622,8188.563919952181,1135.91540027357,1841.968781377307,1548.8939711577339,1908.199903849582,3863.4476546708547,2213.50318980857,5796.898945068048,2317.8249847023753,1076.3205160283137
TCC-tp,2476.5578257981265,1874.6272112170682,1578.529420441838,1718.2764040059515,1598.7644112081605,908.5734925179876,2489.7984583323855,1776.552919931608,2099.5088882651976,3333.918594524652,1460.751607494474,1501.4951607112885
TCC-UW,1734.8118579764598,1670.512450217336,1343.0435586883088,1310.0645538819797,1476.7788068241705,1386.8730186395474,2369.1696416348996,5869.204753212434,1775.0438953158803,1213.957325323109,1037.6897056931914,1423.3777947125477
TCC-VW,1599.83617096254,1583.0206464979444,1288.9127829012916,1050.3588411341439,1789.288395997036,1861.4746039303202,70435.81863558393,2104.061188255814,3567.4690828555995,4924.424399536333,1197.148521305912,2329.3442434498625
TCWV-tp,2177.0303100300857,1151.780545449528,3743.3030627150742,1660.8355937567817,1536.7287191443847,1312.7948387881625,2093.7938632751375,1379.3679082218453,3394.675110387945,1677.2872776589859,1028.1592062132415,1068.5516165880767
TCWV-UW,1783.4116265349662,1190.7519656905085,2834.9781205826903,1100.1798122360817,1933.2663051659435,1417.1627116248817,2648.6905053553983,1819.6103509763536,3595.906488089723,2614.49448961752,1705.0940617455371,1084.187564273885
TCWV-VW,1447.6690749095974,1413.6216647913714,1200.3955502861525,1438.1796951269603,1484.135498900055,1169.1793298391444,2645.3998570867634,2470.816485635335,4519.620247465612,8409.513854185428,2692.502455545405,1467.1924597737104
tp-UW,1731.5810051068906,3606.975850926663,1231.134485092541,1104.6111370123278,1559.7013894235504,1222.7438890448125,3979.0207887057877,1887.5557593722049,1889.786801626025,1069.3009925855501,1315.8503565390322,2155.4824022016965
tp-VW,1236.7049119276196,1193.7201869972232,1924.0000914216178,1125.2610912953292,2485.5129705925274,1192.3131672010586,6498.589346411426,2723.547187200044,4170.113158868531,2303.586020482772,1490.3985584399288,1685.0855560378138
UW-VW,1058.3528822428973,1454.4760970058535,1669.386819741665,1887.8843449431436,1814.802644666969,1713.4751401958029,2388.8442821936637,3018.8177344325354,2534.0529668372674,2691.387413236856,1121.9419537498402,1800.0722557297468
MER-MSSHF-RH,1238.7073627674158,1275.0775484935282,1304.684427890586,1453.1978719983847,1112.3162563047254,1034.6137714520507,2575.8922569134293,2545.1616481546716,1919.0053995086575,2361.5632632359752,996.2016680616204,1632.2575330935051
MER-MSSHF-SD,2299.987118619565,2542.2878101345113,3197.1471259425202,29247.50357550039,1236.340050647975,1354.2179222715074,2668.777710701191,2247.2696815012987,1994.512146606723,2832.263616025767,1192.4617788539338,1562.4879218933336
MER-MSSHF-SH,973.259674036642,1021.1580855128921,1313.783258288923,1225.61384851063,1282.5320298617978,1246.4276794994073,2402.676864342442,2705.765859772612,2035.8967639339833,1881.7993844085438,940.8049952052743,1297.6644068226826
MER-MSSHF-t2m,1345.3677661670258,1015.5160283401191,73532.1101065104,1396.042680118577,1457.6416399896586,1301.1807857644574,2176.9398738571995,2686.8408909103164,2089.350252882312,2894.3667484352045,890.8665315110705,1234.465254000637
MER-MSSHF-TCC,1477.3839724109514,1192.5047060162374,1512.373229672533,1179.2186177518688,1605.1437182692937,1449.9289990369564,2038.8048145622854,4491.300145178692,2605.1008085966814,2637.700278276067,956.7281510853494,1190.0741243174646
MER-MSSHF-TCWV,1553.836456728889,1538.6402403692832,1423.292169016222,1246.3348983797239,1257.5328461401205,1461.6752334663604,2674.987568784231,2810.615229778776,2254.588344645418,1762.0153999058186,962.6004782662543,1201.540671810102
MER-MSSHF-tp,1342.2810343191736,1344.022698273903,1432.095628879352,1231.1268312340069,1245.1598734602321,1260.7465867517128,2468.173509373487,2310.1347409894506,2102.68232473216,1782.414717974906,1068.5984498974774,1017.0923095611198
MER-MSSHF-UW,1216.5124870048408,1836.1293408222762,1035.182773485524,1155.169160547864,1672.7007538123585,1484.283432772424,2772.4182514138074,3714.1051961637054,1725.6503872273745,2114.850343598243,1155.6117409913631,1003.6626330677477
MER-MSSHF-VW,1399.1515100006977,2374.2351325506884,1010.0315461743633,1293.7951594433548,1474.2538277840463,1192.2651296432834,2456.88474800387,2048.432807311365,2109.8390873982185,1914.556913811824,1015.4088095493765,1633.1762623285492
MER-RH-SD,1505.871402223208,2230.110514619655,1323.214932827765,1269.7415985203686,1321.4927097854993,20054.309785435173,2670.0306969655235,1605.0096967397953,2094.7206734910137,2156.561026492433,1977.7763528563223,1481.93586175051
MER-RH-SH,1418.5419535412948,2575.324513587355,1539.9418086538758,1333.937753931199,1282.483627364326,1288.7350077259894,2187.5455284520895,1969.887915556526,2437.9237020572486,1925.0069253402135,1072.337796012567,1402.7137760395938
MER-RH-t2m,1512.561889853069,5859.708692990935,1132.706464695858,1692.4240358064144,1235.343632225967,1429.4388253596226,2843.0948954082687,1815.2498341465932,2308.374212890594,1998.022532690337,1012.5724849687755,1317.153687541057
MER-RH-TCC,1821.1554719235091,1348.581192309765,1605.5542687670616,1621.09815801834,1234.529004968325,1442.9806031509659,2683.7764446120264,2525.9503104159016,2590.091840592421,2376.302772228197,798.6033617008363,1422.0731946667913
MER-RH-TCWV,1178.242343980882,1796.2619406620395,1255.1011563136465,1284.4332905738697,1224.6117823724942,1888.5672515605559,2767.9649831388024,2508.269182034704,1463.4387320101205,2366.1981478651205,909.1621464997833,1691.5785928328028
MER-RH-tp,1518.3192948387234,1102.7470479684628,1449.9428105201796,1126.443563511912,1117.0371211316542,1335.8644405355724,2187.6582793088637,2270.3281088862022,2479.535940509317,2109.5775583703207,925.7839940351287,1466.8911369726368
MER-RH-UW,1227.5963983880395,1146.05486165146,1581.4216051962114,1217.0201579156553,1234.7967477177679,1489.5350560171057,2622.913392860554,1781.29174138103,2573.843703825825,1860.0856460399227,1062.7600338750524,1821.1579190677087
MER-RH-VW,1193.8000379006814,1274.9049961907688,1354.143701972768,1244.3041505767421,1860.7194100317242,1929.888947710295,2954.6459825764296,1620.9973261178238,1982.9926805796106,2442.3161325082606,1277.0475941747113,1723.0941644519778
MER-SD-SH,1695.880936281333,1101.7303094908993,1397.592438250738,2331.9000497598663,1679.9496627345889,12626.124552483114,2447.3764028685587,2117.433162787116,2488.6253370801505,2278.160452885712,1590.442358195146,1307.461846962854
MER-SD-t2m,2583.4335482554006,1180.394083836707,1910.4180501325338,1335.6663194399318,1094.2423893987936,23921.101457854216,2686.1834265048665,3347.0193478909255,2411.141093739487,10470.242990229945,1360.50926015153,2237.555441202109
MER-SD-TCC,1513.7072849313104,2232.746809605252,2001.3384983341034,3582.432386134029,2040.659247684286,2746.4310058803467,2018.9307204089346,5507.475926816575,2565.9814889946915,2562.6311838904453,9262.223785193959,1244.6592364729634
MER-SD-TCWV,1801.7732198559718,1328.0232881626912,1802.1388364814532,2185.829818478941,1409.0488240325544,2801.0960467931964,3396.0378866990254,3468.8347701040807,2958.356846805229,1442.588531710507,1366.330652175352,2350.03137562695
MER-SD-tp,954.948789571493,1228.4539553336374,1011.4694937799156,2617.012599836033,4294.028542167212,4036.960711635673,2975.555731496021,2176.7510718909857,3804.5360291171373,2349.892389468786,218727.7167027911,2002.346350147011
MER-SD-UW,1315.9964410272853,1570.84877247932,2444.1638000688317,1469.9700350131748,1338.1969434622504,10764.285137335062,3206.359820092485,3012.733700868638,2673.2253396600595,2345.2997740893434,1886.1984957952916,1914.6340975561284
MER-SD-VW,1121.0926871916558,1348.7726155187268,3135.0843657949204,2986.6446845677433,2758.58976584227,109417.92837999635,2708.4045654974743,2271.622321991197,3230.6147792967863,2840.350244325813,1418.2863540688231,1492.891093773808
MER-SH-t2m,1489.9549544116994,1309.0613224591252,939.2247980935952,1053.5317099108315,1044.5609021627656,4989.301548209083,2129.934879601151,2643.3990686011407,2452.3212423602463,3033.438497409453,1147.277946253063,1138.0825177611312
MER-SH-TCC,1197.3195396995557,1029.7208725028008,1287.9626596140083,1239.662743837712,1161.220957750318,1942.8402977112855,2160.6910825657137,2884.0396927964157,2965.141764883024,2221.445815275296,1004.1833324128244,1338.9790690749464
MER-SH-TCWV,947.7683817438063,1190.6540494340331,1068.1648943100033,1158.436838021706,1277.38420186263,1671.9576926299799,2358.8354256955786,3122.571088355974,1926.4541382476355,1699.014628929532,1186.1586783924856,1378.2749015416657
MER-SH-tp,1055.9045880129258,1356.87088361559,1402.4886542968804,1018.9509965448627,1347.4537421990763,1392.4173948304285,2121.656299239788,2438.4600611042606,2196.9022709282385,1707.3386788112728,1026.0982961417874,1285.8866815562392
MER-SH-UW,1357.5060200256582,941.2470729837604,2537.5958005057596,1977.698797327373,1253.3487413768646,1488.7427195530722,2166.404668449278,2838.520711660748,3084.5620421728804,1610.0310979433225,925.605746063177,919.2940780496896
MER-SH-VW,1014.8387425282324,946.9833538599084,981.6542017486388,1318.07273694383,982.0147077628417,1734.8414701254833,2066.856581905968,2765.3937213424806,2725.613318199962,2336.6869669280154,1025.8720284919368,1093.996577600016
MER-t2m-TCC,15196.7736379918,997.6002786841482,1530.2976593079165,1471.6470145812916,1292.2037524112436,1171.7634940110584,2602.9509705039213,2985.5912892271213,2014.0251341489036,2628.010016657883,864.6673193518353,1065.2339657808632
MER-t2m-TCWV,1149.7581400208437,1063.7220181234609,946.66788604661,5300.630994589919,1047.5753517220103,1580.5454497599003,3073.368442480517,3459.0766300897735,2275.8052132040402,3040.7171629387585,1032.9184617094324,1368.906064644214
MER-t2m-tp,953.6189268888081,859.352464334699,1102.3490180341123,1476.732660165888,1190.3426520854878,1394.751638361599,2741.2653313282512,1778.868454790801,3073.131805672995,1715.0448965924643,1008.4347620333257,1270.952774421958
MER-t2m-UW,1262.681264890278,1346.3171636527895,1634.9833955681097,1041.6243144124753,1900.179564522342,1427.2302441956003,2798.549614254115,3209.2036472991535,2055.316431871427,1279.5932287339467,1276.2382641829088,1726.7158669518885
MER-t2m-VW,1164.0330567682572,1264.3482411001119,1262.7541834010863,1129.8891013110642,1405.2972228215576,1614.7066675834944,2595.11632720597,2436.5657959292153,3218.680044388318,2326.4842016859516,1092.683381923317,1204.757710570215
MER-TCC-TCWV,1553.3035097156408,1330.6024734306839,1610.1296660426365,1517.900823080858,1035.059423526442,1725.832881802306,2382.432999990506,3306.47779932597,1859.7675979561636,2058.2779833607283,1388.8575358578867,1100.3784954682717
MER-TCC-tp,1565.6540092027994,1654.4369364073143,1248.4209859193452,1433.12826115792,1470.4792214826787,1698.2498952633237,2514.5795409509756,1867.4336983750115,2158.9493570434133,2314.808688053643,1082.8887236714027,1612.4429066527507
