,1,2,3,4,5,6,7,8,9,10,11,12
MER,1141.2247153156034,923.2896518347787,881.8987758164711,784.5122914494326,936.3540513312304,867.0209342707884,1735.0123944986165,1722.5923221478229,1459.9311001953959,1534.8302127011757,795.8234169243924,1015.3116319970749
MSSHF,966.6525509435858,946.5941703472193,833.9391019191465,867.9353625205449,863.5465763843661,893.5757933444736,1657.1931615687904,1711.636069166067,1390.4555679148552,1473.5117871213156,757.8501907639472,885.2757821368667
RH,1109.9255468864203,915.8069689505594,866.1450326110114,932.476706471667,935.093838339991,987.2556413995769,1629.5773602296235,1721.5437842670367,1658.4381887839638,2015.3472924398902,700.645022759648,936.3990294425246
SD,15665.487636743896,2232.3725202569544,44770.617137104775,408612.0185080984,2327.9173381076225,10152386.238073608,1561.9625711853244,1617.444005510732,1342.3435681219287,1226.5244187819596,147931.423600842,17996.333384029545
SH,11556.824637942475,885.805210912429,913.3134834263388,927.6201299636016,831.8846886233035,823.1812798942864,1874.1346784343166,1575.9861947893278,1492.3275359537718,1058.3962114269714,784.1241411029276,794.993331244895
t2m,1026.3802142343918,949.0358133671554,1119.0653314739855,865.511236476027,860.8836069100047,948.2950556862268,1810.8628170206616,2591.4971577401893,1784.173874886043,1240.8958318824323,742.8603860072823,696.6056894835496
TCC,1078.0092318729219,871.1889007522159,1085.4424872247969,1017.0503973593645,838.6674101260161,995.3473549080989,1499.8234217010508,1721.45430580738,2845.878071004472,1422.7324681598652,754.3700021931044,993.5458026867606
TCWV,977.0294810017377,930.8508141525722,889.7230915037728,811.582062492956,807.4585108012043,1006.2845899776978,1756.6546927130553,1630.3912855949027,1215.6078733046058,1399.5167696114008,799.3834199845024,768.9085061443099
tp,1080.359557302228,913.8959382639512,1032.4446500267773,833.2577640403373,886.4971324217097,920.9784248301214,1646.4468568744069,1640.4147857282817,3139.054102091838,1330.352293320718,752.0125008369497,960.7805351899036
UW,967.3904967224873,892.6506431264702,848.4680822984675,960.1994877261611,796.4515108943631,1033.1614954564695,1714.00711604355,1774.3961185221165,1725.3699597460177,1157.0328999511712,1028.8079086338128,1401.703206094182
