,1,2,3,4,5,6,7,8,9,10,11,12
MER,1154.9049518957897,814.8559318874007,879.9020307850121,843.1839883755747,813.9021526979086,962.9930926372818,1642.4784523711583,1665.1034930045093,1496.2151423336775,1368.9934162085121,764.8120702424676,1009.4719766442196
MSSHF,1008.7542659819956,888.8303435768834,825.6568556483874,828.6176830909101,851.3231630873393,917.5174064348622,1481.8295744971904,1638.3928612982816,1359.8219772220575,1446.182991522175,723.6897175561774,898.8493646763769
RH,1017.4990978520337,851.7818540589958,931.4472175563219,895.9922785547041,905.3249941292173,912.204756218333,1702.576267132703,1568.619322216186,1443.4230217579334,1334.8754804428204,730.242162577186,998.0105452032373
SD,1082.0384958688078,843.6199511029229,880.0049733791275,1225.6064909946458,818.0500879162639,1354.388702768587,1561.9625711853244,1617.4440055107323,1342.343568121929,1226.5244187819599,724.7408917795889,1031.457075421843
SH,878.3531890410079,842.5422363100839,880.0719849993891,818.5591269331644,830.0733604001246,936.0197075135972,1592.5350725366047,1698.896056425853,1552.8301789700083,1201.1601073754866,756.5377004414588,719.5472433604623
t2m,980.3046721789057,891.8312401563238,853.103088564268,843.5844037812649,813.3577934752217,990.6178705368084,1725.5225636643358,1722.0767768989879,1652.8141675007507,1311.2290250618769,764.5411935446728,737.3789984170409
TCC,1027.5398227787769,880.3910858443666,895.8454439468018,875.7755794037816,889.3501364330508,920.2465489219126,1643.6459301111715,1688.2054561546431,1457.2266032539183,1288.631519452515,697.0954947072108,969.7138863728154
TCWV,973.5238887827539,860.8940870334156,881.4260649228045,826.8451615448162,800.5040712866046,879.0285023465532,1724.3308828161832,1754.5830410751262,1450.5253094559557,1364.6323090716605,773.3099616991889,778.4777603448382
tp,1042.85554845174,829.2263054038975,824.0398249185798,853.5073388141946,831.3177872770218,942.6548276106319,1687.303596878415,1398.7710123133377,1429.2034379005077,1321.7465498164024,707.179987547278,975.3435095880642
UW,920.8670607850171,845.4793551168734,850.6905631743542,846.2198203605786,863.6675010087856,897.9308210096533,1570.9584678912656,1686.101924574615,1439.5428027957496,1215.842700469529,779.8294770234859,961.7691835847367
VW,989.5735928340165,863.6603101649979,872.1205481557137,873.4749616018096,887.6628780725249,939.6961568906585,1536.1268134883026,1673.8068170858776,1574.8624884810931,1296.309768064982,782.662492851433,960.3562318126886
MER-MSSHF,1079.1086815473511,777.9046196734488,864.6247961209762,772.4539388219979,875.5835814358896,963.2778229669939,1616.7836387107911,1674.0205023126623,1411.4047128907512,1443.9935938114072,766.7500749012672,920.3967193962455
MER-RH,1113.1787956988376,877.4203782985408,899.3062000574731,836.1263623871928,892.1113039316651,965.7566616948683,1746.1386600736073,1450.08672542288,1510.7709079717433,1309.860604259491,777.6646153640229,921.6758274939228
MER-SD,1150.9743769963518,753.1293488125459,793.6577127633109,815.9185101534396,889.042730039576,981.94738181648,1652.5226179024194,1700.3458454813353,1498.4030246176808,1262.6871867945165,787.301756146578,1339.21751209392
MER-SH,915.6157852319591,789.3481537427144,835.5220583332912,964.0669818895542,871.2771038314464,981.5482155779554,1903.5039927374098,1887.0267853168307,1523.5217844201038,1239.9528402214066,768.1940268917516,772.6330876396381
MER-t2m,971.0398458040498,894.5685083733356,870.3937015176767,882.5612434222246,834.9048118759328,987.3255287672715,1707.846669354939,1596.5888852985372,1440.4348738747078,1411.8179605272271,685.1977932143787,801.9353832720124
MER-TCC,1074.8284745035517,878.6288741616793,1029.5829355344656,866.9295156382302,861.6338243642583,998.8975416767744,1741.643618102295,1706.3723506175572,1559.8749697589744,1280.3852378180263,705.6776882965507,1006.4630282657291
MER-TCWV,1050.8918581450403,888.3898257893418,832.6735152991148,872.9393183613045,816.958341192636,1005.1459931949823,1753.7060429856674,1621.7097658161304,1412.897617600342,1296.4195671485209,778.5519232183206,951.9858082851285
MER-tp,1180.7342815009515,854.2920761113968,870.3064474566957,879.3979618485778,863.9415124495908,996.236478434078,1722.3720073155596,1685.2908257397528,1480.0531694091062,1234.1844806050628,766.4287578819497,1077.5372224719254
MER-UW,1054.2673937901766,835.5405255452928,848.4700127737726,823.7267777097297,758.3048227079856,931.8810335631564,1554.8090678744722,1658.0514138931558,1388.4700244037729,1321.9270215775834,723.3802806969622,1112.2151063553533
MER-VW,985.4113476679049,943.5389801184978,826.108366336351,900.8974043927384,944.6673463160663,954.1715070890859,1620.455509810238,1811.8126922158885,1541.5168245639989,1256.4984114880099,757.4248784136347,975.8463325307391
MSSHF-RH,1062.0823818993715,864.4014294360522,904.4308793669393,891.5981046854865,884.750983444948,890.1788741414969,1702.7254258447244,1602.4024396796408,1430.4385922464403,1238.9897800692522,801.038061233795,934.4181350328238
MSSHF-SD,966.5798812235934,983.557140503176,827.9419588796691,835.2653918580467,850.4101698764038,1424.7610947511944,1658.7412435733052,1714.6921875084251,1360.7384567420954,1460.2764707793874,740.1347367971994,1352.0159750536016
MSSHF-SH,1050.5837397131759,794.6445409864596,856.0236015824942,822.5306191616224,849.9031214052981,983.8136227543133,1703.9799424597118,1608.271190201754,1424.42105556825,1321.4659846311592,775.6690552646579,804.4642980684063
MSSHF-t2m,1021.8991445319801,823.6681464894037,882.7708296137635,877.4730383477906,873.2252226517654,971.6218817774474,1710.9210754169624,1761.1059042572292,1680.4730248854578,1168.2527645414218,694.4882521042933,905.8689508905203
MSSHF-TCC,841.8016014491435,908.5510570686617,892.6759568241343,844.364175189318,864.8104554417743,911.8534702452615,1753.8179600524506,1792.9951556213305,1442.6214487991488,1252.488989239417,750.81871577254,882.9062154266394
MSSHF-TCWV,891.569278672537,846.2173259618754,866.3900748592705,863.887071939358,841.4317888338085,1000.7067938472892,1737.0872257001186,1776.8523674742205,1340.453352476522,1439.7001933772565,719.4215580968527,829.0924955946948
MSSHF-tp,996.2496456996412,857.887392541891,868.0060982373096,842.2692651764092,852.9726564906927,999.5337472572584,1629.2255331714703,1466.7775705784616,1423.0539621459534,1475.5680540765134,794.5494450068903,932.9483094675676
MSSHF-UW,1009.8894086635535,908.2924908866926,782.5425803106948,861.7837538281741,851.9160227735321,914.0441661601033,1601.6070756521897,1660.9284881145218,1346.1863926261115,1185.588951628561,735.7542014007587,946.600380050247
MSSHF-VW,1009.9692883224964,884.9575022922056,858.4592833958949,879.7004972532332,930.6655222062162,930.9775988531152,1605.3321814050425,1801.0765037174608,1350.3794220343286,1359.3215971353998,798.3235529499541,912.1764019249283
