,1,2,3,4,5,6,7,8,9,10,11,12
MER,1171.6188508267714,943.6865612713356,891.4125225866358,791.763876967952,864.9608593933006,902.0827857238626,1677.135123776037,1611.0824573099594,1479.1410525251306,1502.5558557347044,792.5255368646299,1013.4625705700204
MSSHF,977.0438390461654,905.5387329600441,852.1515572873851,868.3832426683955,863.6302997396748,889.2460741312042,1654.9322933217718,2043.1061301473792,1441.3167430613366,1404.5755175292386,760.7220698329824,919.2481462209753
RH,1143.0554354843316,858.0821324370012,865.9996846052321,940.9221143508685,930.1356819488489,979.1289330304216,1683.2401363882395,1726.3825971298977,1654.6378197524703,2130.706841035847,711.820316305192,944.2862603382966
SD,1449.0175348049752,24484.483807423294,49655.23069771997,146087.37874061684,7064.0217445612225,1733.6397382171656,1561.9625711853244,1617.4440055107323,1342.343568121929,1226.5244187819599,24108.43866560467,5792.820976696025
SH,871.1430753605865,897.754873145211,901.5316592138903,892.215444341906,855.2316071908284,858.1193913354106,1699.695166890592,1562.31609061566,1433.3447477138939,1061.9648324949364,806.7967284846761,730.7082197217654
t2m,959.5894190358349,955.3058844050975,1042.4540074665558,844.8013969911732,848.4325153055075,952.5565341935511,1800.5998299165453,1610.351893492549,1796.6067686611718,1243.9585948324311,741.827217231387,765.7635206084007
TCC,1083.7149576931788,867.9167092868453,972.898900033671,871.9160711374593,859.5104305798238,978.7172146306066,1509.201788244268,1705.9655364350826,2384.9970783331864,1430.092733905662,763.2076960813287,3785.2195695367964
TCWV,991.7056337637994,904.5765070214921,877.1992195296857,841.4462572035484,823.8986567012907,968.363336852535,1860.4892875925832,1598.3514645745313,1188.520653464845,1445.4685179242301,797.8296947544444,736.2839844092721
tp,1080.2226604055563,761.7416991240573,911.7614808430312,838.6236484684936,896.1556516033727,877.4397590356798,1633.511047990912,1633.5508418115965,1791.5654550695228,1290.378436629903,766.6084514417832,920.3578009355593
UW,971.3007288282018,905.8352023524743,835.1434652543387,930.1307817330026,785.6630941157348,994.8054481845872,1823.7557499869918,1724.8678596749378,1691.527635616057,1224.232636046171,1015.3870091982383,1372.2393380594033
VW,936.3489813153859,1002.4061830656055,912.8267552768283,700.1331577387601,989.3440969767561,1486.5382849481157,1706.2330012532632,1689.4063311856012,1495.0694896585267,1320.214721333401,715.6375383390138,993.8199585742032
MER-MSSHF,989.4851743190791,895.9848075558458,853.523333798424,801.5869267829833,814.1833251602019,922.4015319297829,1668.3042198039977,1687.818962685073,1688.992047373462,1368.6504985593326,777.149452639216,915.6757927859378
MER-RH,1169.4967853585931,923.7798392279342,1050.1000388874336,860.3494054784453,833.9918367143,984.513474089157,1789.6268928621273,1728.059130602165,1784.3148785814503,1374.7098014720718,813.1743911959489,1044.1740865012225
MER-SD,1252.2471537863498,941.0711213817851,880.722709547874,948.1548252314357,3490.5430490959116,3332.023347029956,1737.9223163759705,1694.6479483597993,1547.7889346159054,1459.5921793931711,75156.81142761825,1978.7638566102362
MER-SH,943.3623043306569,916.053081366946,924.8792852045541,909.9885124629718,795.1502561419213,926.760475955122,1689.5553272053385,1619.4695534850139,1525.9656547155535,1316.6349508288654,800.9792314969468,757.3534266798986
