,1,2,3,4,5,6,7,8,9,10,11,12
MER,1217.5979738504177,935.895318880791,872.3003870790493,804.2931329083596,833.9350137449943,888.3086826397038,1688.667426896884,1682.9931837553047,1661.2427450986756,1490.6911062833701,807.7763821312321,984.8739254748444
MSSHF,982.4963270694465,929.4381848761278,852.3231617557216,883.4673628547366,860.9530499062348,915.8657736963976,1647.5162137008176,1693.9831593697268,1354.7474115367656,1430.0774522047627,760.4709978117158,872.8346833778785
RH,1113.995776756461,842.0514439632808,867.3145911432869,909.0125636788902,917.4458373859518,968.513592330473,1734.7549802463175,1726.978728859348,1685.5711599935007,2123.724049330798,703.424237017223,942.3244227096766
SD,10253.936301578313,3874.67070616589,76659.17895231616,791720.6935473741,3039.4133866923416,398235.7015517295,1561.9625711853244,1617.4440055107323,1342.343568121929,1226.52441878196,204176.20247659503,52211.73989496437
SH,1546.8133215939438,880.1804344913378,914.4106723126743,937.951091590945,845.8489084373554,842.0297818620036,1829.088729658533,1572.382004965684,1437.5971719580525,1053.4334488132877,780.7780692470617,730.6391523421304
t2m,1036.916715031629,940.2342645026071,1111.7059606474838,850.0760828975931,849.4151954107169,926.7802972122497,1953.9181492479665,1900.79013133843,1805.6910368892786,1242.3214173340125,772.7074616708964,714.6524969701044
TCC,1085.1522671774383,881.3371805030904,1084.31102362914,900.3031280823523,847.6507435717701,974.2898388222287,1518.8258394018328,1634.6965639693092,2143.3346731449487,1455.5008926242158,762.2913382140192,1009.979340878632
TCWV,952.4637190412157,927.6464366245498,899.3027137748229,834.1633310995035,829.1336976911215,1093.0061160389243,1827.469957517189,1645.6099830820278,1200.9385024372177,1364.7868528650579,802.527800528284,779.30116548098
tp,1078.467360160866,919.400600956274,929.3227268581494,835.1277165437899,892.8133035515691,926.2083648930368,1645.01850152381,1671.8187147114627,1602.525107973021,1277.9448443789317,755.5424721781824,913.7027037241338
UW,965.09432477835,902.9305608029076,858.4328916966409,973.3411593694143,799.9520808839463,1021.9646831157849,1946.8520605603692,1710.5252062727948,1666.1410539570566,1167.2687171239418,1019.5668585888038,1345.750860330389
VW,924.9649415399823,972.0056083003886,909.5427443031261,705.9605458426134,1029.1158781562979,1309.7866740585312,3314.9048504149237,1698.0465404900428,1521.7863809066107,1334.6197051726988,715.6154136454526,1013.0765017596168
MER-MSSHF,1412.2060000708566,997.9765213427735,1114.427756344104,896.8160341386614,1229.362819485622,1034.9655821188203,2107.6838535476772,2708.0962526241333,2223.849303623161,1570.521834360858,956.3889531368541,1413.3015217357092
MER-RH,1784.3330430477117,2827.6091611095762,1493.2931040105523,1004.6027142385557,1389.0540536057608,1359.8773934147234,1900.5412725057354,1955.786122015702,1505.8036700578516,3421.5475447186764,744.3201127808092,1106.3979105424814
MER-SD,2911.2855869480636,21039.833764262126,203971.93600085363,1327327.1049525675,2094.045131063092,564582.2937701677,1715.4862167932213,1684.3246538780759,1558.644702566119,1505.9185470597408,50089.05155621316,157130.2659137665
MER-SH,935.0257388886278,1024.5415002236027,1274.601671422453,968.4514759249026,1076.6370922621954,766.4811170896382,2223.1417803464847,1822.3456956429395,2374.1665276972644,1724.2353819133166,1078.4257436490714,1060.7408917500081
MER-t2m,1292.664764644593,1088.6330060107418,980.1923001484784,864.4658836295592,1671.2307128353987,1007.4640769337841,2091.3378608014855,2455.5259072670938,2298.547601414629,1816.1321536436326,881.0244866539343,1471.7351553150208
MER-TCC,1078.4328271901543,1049.4325615809512,1075.4228725702937,996.6450283205655,1312.2628335041054,1264.2982813955164,2239.936261948294,1851.2368747249352,2994.4163241427755,1699.0553776884726,898.5600767202318,1375.3124670029838
MER-TCWV,1112.845536110955,1129.5258452780322,1049.7982490922172,918.7853437740699,1316.5103936793757,1807.5557177178514,2016.7025384848657,1693.2990830897734,1433.1252945386607,1771.708183498745,1181.7650171857215,872.3425312211858
MER-tp,1193.758767417183,1261.6140612343763,910.5788766741167,1113.6964928477562,1052.3256872697148,1825.441112009751,1985.3633182175406,1842.2808512862425,1979.7455026127361,3762.6750006948605,1076.649130070422,1156.1803417779297
MER-UW,1178.026547230851,922.726741817588,1060.2542124350862,1340.3602486816203,893.8901027652935,1197.184169919517,3000.7957155150707,2176.125754848052,2146.8266900159133,1821.8662384060608,1349.7209412366537,2323.668757062627
MER-VW,1106.788149740387,1169.4670045292416,1188.437752914057,884.5596138052,1665.2938753776584,3079.0887035734136,2517.87547287688,2731.0118674609757,1990.0113237603541,1940.798449210033,922.2206609886622,1308.9299820310073
MSSHF-RH,1051.7885394306868,1473.1675431954816,963.6647571624848,1199.1004101168044,1151.528297712455,1645.5426307850012,1802.9708406052946,2763.538919464439,2076.8283391341683,2525.6062189846407,806.7693623678344,1374.9806502168863
MSSHF-SD,3467.6355464063063,5055.756352383444,139042.03392500844,170587.9810851811,11299.216767525442,4759352.434899311,1631.136707232001,2083.461375634582,1344.9781843370338,1410.1264027021114,9234.12065775758,325575.0981366029
MSSHF-SH,1371.9690752082633,958.2845820649787,894.7820010504222,1123.284168262292,1548.9769984816319,968.2053680029663,2291.0375316512996,3301.6651318953177,3794.6978389095707,1319.9360346320855,820.2574476284227,1034.2833854998737
MSSHF-t2m,1092.6182487570823,959.5646337014349,2610.7348603293835,922.0779168152131,1574.8907062555431,1435.0638421917224,1964.2616462683548,2409.929226876441,1797.7181791331557,1727.0398764392153,845.1554958429892,1158.2671787673203
MSSHF-TCC,1376.241058161595,1274.748303177156,1131.2010273802425,1285.727484406945,987.3665941300335,1406.63444021235,2212.7947358315096,1908.135300214084,1718.5702833171792,2275.668087814334,817.8069721683576,1290.134134833926
MSSHF-TCWV,1957.3077302641552,1418.8955647465777,1047.6259210949117,1047.227444265099,954.0824250677211,1042.4925403209284,1970.0125332606528,2200.9834483048385,1618.8786759369,2192.1678150177127,849.7151717842178,1006.2860137696936
MSSHF-tp,1497.3036873662338,1135.2505883807214,990.3166073725433,875.8568483682644,1732.257987217195,901.7595425266816,2231.9886844005478,2250.9778415543506,2556.7145022938516,1987.3287279724489,982.8373321099313,1005.0823404187412
MSSHF-UW,1091.5745986451248,1604.6639314623383,907.8573241853455,2426.3167165829454,799.7787652084285,1641.21588850397,2364.4120705317655,2128.2969757068167,4735.16079928234,1481.2045291353102,1232.0947577794875,1493.8890007225175
MSSHF-VW,1288.7192029509029,1690.749025018198,931.4275628562651,1088.6735861526306,1042.055874353621,5283.33261639033,1698.3012980859578,5961.705604970418,1798.306439561174,1583.659527154009,954.0677963108537,1243.7657324950324
RH-SD,3630.0168277142525,4130.647606561853,70467.22313670542,729756.8348449836,169861.43191170326,5198895.12851889,1641.0440574565164,1709.0755445534535,1662.393144449143,1510.807897388059,11079.098299928944,341542.7679690012
RH-SH,1507.2180311752668,960.9178760974121,1064.8848202240747,1045.8739344236437,1526.3630711116934,1224.959860525259,2147.666967048073,1711.0937636359308,1971.4157564032457,2698.1472360981243,739.0032941565498,835.6427413413502
RH-t2m,1351.2302514949652,1784.9633485997522,1440.5123960676876,773.5502972971055,2139.455212228449,1454.1644484042536,2037.8401442868205,1950.1367788070313,2568.6296055236307,1529.7303814262837,764.9280582435016,939.1023998519618
RH-TCC,1568.9181788786511,1310.0901354677972,1179.603004364656,1062.4468653661663,916.0829157808333,1250.2725831886205,2104.938346134725,1932.6494088875438,2939.1854931784596,2052.8075359271174,740.2963973127096,1475.6172737317854
RH-TCWV,1317.3527333147217,986.4680119812895,1183.9309295766648,864.7986667248637,1141.7573406796369,1040.7100738258462,2210.6540647325664,1985.2598916296713,1907.9442405661864,2394.9019764309655,764.3785093222845,835.3038060137978
RH-tp,1319.1947538176894,1162.110281606713,1928.4428177145387,963.7934655208968,1567.0868610751666,1424.442546674085,2290.601993154948,2056.0131365121874,3498.1447127508995,2122.0502690215594,781.6325733424374,1502.6837911250907
RH-UW,1115.294215399441,1429.0293445027019,911.4232049455482,1049.1868748964375,863.4665616765493,3065.964004572509,2096.505707136949,1937.9703424109673,1637.2534106648004,2242.5839859678154,990.0246969260869,1269.5587287004787
