,pc1
0,-11.583367608392363
1,-34.93768055398162
2,19.30397190218643
3,-9.907658126482751
4,3.1994217714032605
5,7.559381898749468
6,-26.481272516695363
7,4.366153177258625
8,2.7811858020165774
9,39.123738326859645
10,4.287597838908662
11,-3.9140489188985
12,-7.5681570537374885
13,6.178107742333158
14,9.952731148081527
15,15.204732587910666
16,-49.25964979746175
17,34.224064364726445
18,3.309214628650362
19,2.53002299870795
20,-8.367408922323875
21,24.62384012895127
22,-16.17512923073595
23,6.0524208854445884
24,18.17224130156164
25,10.913360112994475
26,1.3429667557236398
27,-8.242473500386986
28,21.265889645754115
29,-50.80701655507819
30,-1.3972980450948416
31,9.400396046013668
32,-2.0649679843000115
33,22.83221261944656
34,-21.507453955460793
35,20.729261333798306
36,-2.0169363011830157
37,0.4647045614710748
38,11.836862742957175
39,-31.70966998593878
40,-4.937051206446902
41,-8.778009909187935
