,pc1,target,phase_label,year_glvar
0,-32.98910396909079,87.79,1,1980
1,28.352059581444983,69.787,1,1981
2,26.96639168163622,54.762,1,1984
3,-14.236840860831373,126.504,1,1985
4,-37.14753967926982,96.289,1,1987
5,15.82040377898107,31.234,1,1988
6,-9.050786188991067,67.167,1,1989
7,-5.599485973007335,81.754,1,1990
8,-15.03333117361706,100.819,1,1991
9,14.01125273785648,49.037,1,1993
10,-17.739249850388138,64.76,1,1995
11,30.772417363790492,28.135,1,1996
12,-45.898697902338114,136.999,1,1998
13,-12.359492207704902,70.647,1,2004
14,31.05160488943808,40.784,1,2008
15,32.06521662964352,33.738,1,2010
16,-7.379833019054798,94.747,1,2011
17,22.592702682084507,63.597,1,2013
18,-5.213021444090981,26.89,1,2018
19,-5.333763533480627,106.981,1,2019
20,6.34913859374426,67.278,1,2020
0,-8.93278711388467,93.726,2,1982
1,18.270097884300817,40.005,2,1983
2,13.931676180031179,56.932,2,1986
3,17.542514901527493,52.1,2,1992
4,0.7373788458929358,51.526,2,1994
5,-17.937038041806307,112.482,2,1997
6,-2.591716823028329,86.734,2,1999
7,2.9138325923834363,55.016,2,2000
8,9.153511342747796,56.749,2,2001
9,4.762625480042198,77.791,2,2002
10,-1.4829597743806888,47.241,2,2003
11,1.1710421719045006,55.748,2,2005
12,-6.036469738650275,34.652,2,2006
13,-0.3018481274518898,100.404,2,2007
14,6.349465125726314,75.436,2,2009
15,-11.162952760745837,122.004,2,2012
16,1.691882382953307,53.205,2,2014
17,-8.079388144372356,35.568,2,2015
18,-12.49156552804018,113.147,2,2016
19,-1.6078922992428595,63.719,2,2017
20,-5.899851345449918,106.484,2,2021
