,years,data,hindcast
0,1981,37.258,80.56700731656
1,1984,27.303,42.42130774372232
2,1985,104.175,69.08958582200131
3,1988,72.625,49.869108573803715
4,1989,58.181,100.7690919810805
5,1996,98.744,93.68102274600905
6,1999,99.367,111.15710655833826
7,2000,51.303,88.78192764024321
8,2001,107.73,66.14766223079044
9,2003,22.521,93.57200512661362
10,2004,153.639,111.05144639215379
11,2006,192.569,130.69457408086637
12,2007,52.895,44.04612229121447
13,2008,114.817,67.79785850307299
14,2010,146.264,123.18378384791683
15,2011,128.736,104.28900026227845
16,2013,40.892,69.16572402390891
17,2017,75.391,99.31795203329919
18,2018,94.606,98.47331523841004
19,2020,91.375,121.19703626025212
20,2021,99.275,104.39336132746439
21,1980,67.597,36.06657709054864
22,1982,88.868,89.60084836598531
23,1983,31.294,55.96619083290986
24,1986,85.939,99.92446083014161
25,1987,87.189,66.75231192693929
26,1990,43.995,47.41278039750037
27,1991,22.764,40.19334304442022
28,1992,128.278,124.32793362615021
29,1993,65.7,57.24814640818035
30,1994,89.989,81.9520785543152
31,1995,22.497,39.78141219988538
32,1997,54.355,76.56742779043245
33,1998,67.593,56.00021010191493
34,2002,146.934,141.89934229560382
35,2005,101.65,62.671434346486635
36,2009,46.274,49.755406548211084
37,2012,90.667,98.76007978529779
38,2014,126.343,120.46811335475641
39,2015,123.29,113.48282401805832
40,2016,57.581,83.25010070335584
41,2019,76.337,83.05297777890596
