,pc1,target,phase_label,year_glvar
0,-3.123208168405028,95.445,1,1984
1,-7.318118718988986,100.845,1,1985
2,-10.317170785930937,151.791,1,1988
3,11.893566038138157,59.596,1,1989
4,12.5260517235818,59.759,1,1996
5,-0.055207008436586345,54.398,1,1999
6,7.260905349981627,102.948,1,2000
7,-8.426990869685133,87.775,1,2001
8,5.439227383680017,76.224,1,2003
9,3.2434781846386893,104.082,1,2004
10,-2.4687345729955195,25.725,1,2006
11,-14.59172333972276,166.442,1,2007
12,-13.579200403702204,105.991,1,2008
13,8.699919846238387,103.684,1,2009
14,-8.705985028370279,68.74,1,2010
15,-17.427149036645798,163.954,1,2011
16,-16.030367351958045,133.298,1,2012
17,22.773845271490035,58.307,1,2013
18,24.562573324282596,19.792,1,2018
19,2.241356120958916,73.534,1,2020
20,3.402259550443234,97.358,1,2021
0,7.317201888718659,142.421,2,1980
1,-4.558999147342268,54.994,2,1981
2,2.3488894767103816,32.713,2,1982
3,-3.2220708102524602,22.256,2,1983
4,-9.155022954427135,53.76,2,1986
5,6.066024985257845,134.54,2,1987
6,-7.821193978616082,43.238,2,1990
7,4.811821729662537,86.473,2,1991
8,-3.788769371203774,62.719,2,1992
9,7.85803557495866,138.492,2,1993
10,-4.516980813137009,21.875,2,1994
11,-0.9666087564227113,45.937,2,1995
12,4.333213870418474,69.497,2,1997
13,4.457349732271603,77.728,2,1998
14,-2.6450099872847894,94.124,2,2002
15,-3.9985625578658692,109.448,2,2005
16,-2.8974454295800887,91.657,2,2014
17,1.9980736787634226,95.021,2,2015
18,-0.628169085585318,56.599,2,2016
19,4.553350933854284,125.55,2,2017
20,0.45492314758602886,49.361,2,2019
