,pc1,target,phase_label,year_glvar
0,-18.579897605567364,63.898,1,1983
1,-17.507561224199982,57.754,1,1984
2,-17.15376542771041,61.158,1,1988
3,11.413370354237092,99.994,1,1989
4,-11.545925125626642,40.513,1,1995
5,-5.877774106848258,45.022,1,1996
6,-3.1513185624602693,78.078,1,1998
7,11.257239762750206,142.156,1,1999
8,-7.508404222760271,86.35,1,2000
9,-2.9043465844575427,73.461,1,2001
10,6.5134858673569225,50.89,1,2005
11,-5.37918105740684,75.825,1,2007
12,-0.4707582037474954,32.104,1,2008
13,5.239121489170292,51.992,1,2010
14,17.62904151558054,135.773,1,2011
15,3.086441969846631,126.017,1,2012
16,13.767435083862006,74.252,1,2013
17,-12.794499600638693,19.912,1,2016
18,15.589593779494784,122.767,1,2017
19,13.381725499264384,109.639,1,2020
20,4.995871186490698,69.243,1,2021
0,-2.8162825106293568,73.573,2,1980
1,17.573999455025525,63.801,2,1981
2,-5.387781822168803,83.43,2,1982
3,-5.909608602250948,100.249,2,1985
4,-5.454628553986862,125.43,2,1986
5,0.021308961600063903,47.004,2,1987
6,-3.2367479988718078,71.359,2,1990
7,15.386554161795196,44.356,2,1991
8,6.582195985951006,59.721,2,1992
9,-4.347956188594991,142.547,2,1993
10,-9.709378250386312,112.219,2,1994
11,1.8791464132016362,77.391,2,1997
12,-13.055104204617948,93.864,2,2002
13,3.7459347164994115,90.195,2,2003
14,16.930202450691166,54.078,2,2004
15,1.0375593250352544,99.225,2,2006
16,-5.588065731309841,98.371,2,2009
17,-6.145569854941578,89.714,2,2014
18,-0.3959975686101111,54.183,2,2015
19,-2.288779647372633,89.451,2,2018
20,1.1793243361527388,84.951,2,2019
