,pc1,target,phase_label,year_glvar
0,33.391177214397,93.726,1,1982
1,-7.141173383977243,54.762,1,1984
2,-2.236956256094075,126.504,1,1985
3,3.5123896286230583,56.932,1,1986
4,0.031282210102782905,67.167,1,1989
5,-24.87845245685788,28.135,1,1996
6,-3.503302399147958,86.734,1,1999
7,1.607116571562085,55.016,1,2000
8,-26.277390201157058,56.749,1,2001
9,-9.842224410660418,77.791,1,2002
10,24.184226001386616,70.647,1,2004
11,-17.795658777344133,34.652,1,2006
12,25.925411687546355,100.404,1,2007
13,-22.52531109798954,40.784,1,2008
14,20.226529856394595,75.436,1,2009
15,27.073742645254605,94.747,1,2011
16,17.92626409534328,122.004,1,2012
17,-34.88365986595132,63.597,1,2013
18,9.791178965266951,63.719,1,2017
19,-42.08488674231503,26.89,1,2018
20,27.50014504611175,106.484,1,2021
0,5.320244573704301,87.79,2,1980
1,6.61435694317835,69.787,2,1981
2,-4.895616729532358,40.005,2,1983
3,19.645854189690997,96.289,2,1987
4,-15.564297928656782,31.234,2,1988
5,1.5501367613838393,81.754,2,1990
6,10.109910472624163,100.819,2,1991
7,-11.818533112430362,52.1,2,1992
8,-5.359031254079078,49.037,2,1993
9,-8.814237660285345,51.526,2,1994
10,-0.6774286700950412,64.76,2,1995
11,14.410393925463584,112.482,2,1997
12,5.961986242737748,136.999,2,1998
13,6.177745926485427,47.241,2,2003
14,-3.8583058987416496,55.748,2,2005
15,-15.494934419281444,33.738,2,2010
16,1.184505517878588,53.205,2,2014
17,-6.223498547737281,35.568,2,2015
18,-7.286479687726134,113.147,2,2016
19,8.261400254408459,106.981,2,2019
20,0.7558076184994975,67.278,2,2020
