,pc1,target,phase_label,year_glvar
0,-5.661836465909456,53.242,1,1982
1,-1.4396774346592585,63.013,1,1985
2,-7.871087543703177,49.026,1,1986
3,-5.114686994508034,14.875,1,1989
4,-1.4066587958216914,57.327,1,1996
5,-0.7767297187686119,78.281,1,1997
6,4.039635245823326,63.864,1,1999
7,1.6925225206714962,97.272,1,2000
8,-3.2826952000448015,47.375,1,2001
9,4.385598334640373,64.664,1,2002
10,5.2656227351337215,37.014,1,2004
11,0.8702575233324529,97.35,1,2006
12,-1.6465189193951826,58.692,1,2008
13,4.213512511281444,51.13,1,2009
14,-5.154518710189404,34.522,1,2011
15,-0.4474051878075479,68.418,1,2012
16,7.270063971229546,89.413,1,2013
17,5.2310085219033775,111.149,1,2014
18,-2.8005084264129354,37.424,1,2017
19,-0.0537853355994332,48.213,1,2018
20,2.689272065272957,118.604,1,2021
0,-7.984392797668399,23.55,2,1980
1,-6.7078474253371105,102.754,2,1981
2,-33.50713367153244,118.897,2,1983
3,-15.84928555923782,106.87,2,1984
4,-0.468660269651371,69.35,2,1987
5,-6.196073937284846,71.891,2,1988
6,30.49244787697181,35.434,2,1990
7,6.455725122822536,35.415,2,1991
8,-20.83248543138691,48.605,2,1992
9,-26.121692223788614,72.616,2,1993
10,8.622102536931953,59.619,2,1994
11,-24.755357426647564,94.81,2,1995
12,6.990799465111451,44.951,2,1998
13,-13.893159039796172,85.303,2,2003
14,6.253814208453365,76.444,2,2005
15,-18.712809579361696,116.553,2,2007
16,41.05054698979254,63.402,2,2010
17,8.435328757584388,61.485,2,2015
18,3.706827365233199,61.366,2,2016
19,28.588698135051366,39.454,2,2019
20,34.43258466244596,17.802,2,2020
