,years,data,hindcast
0,1981,61.647,53.38867874699902
1,1984,147.559,114.85066804698451
2,1985,48.916,112.6960732772678
3,1988,99.143,97.1797928137338
4,1989,52.76,68.96148917490235
5,1995,112.688,105.05115535167762
6,1996,48.278,57.01630091490729
7,1998,154.753,97.631936132766
8,1999,83.683,68.38014752653973
9,2000,85.15,92.51923503872007
10,2001,144.184,92.77862146372541
11,2007,74.653,104.90858967241495
12,2008,79.746,113.62780647533933
13,2010,93.053,57.213134185397564
14,2011,68.379,78.0090255993414
15,2013,81.322,75.50138027446762
16,2016,28.704,61.865468081081076
17,2017,131.717,105.44934986130474
18,2018,68.288,79.58701507251813
19,2020,61.863,69.91341229307409
20,2021,33.612,53.56871999683746
21,1980,42.647,70.73633229549569
22,1982,59.112,42.37674242677399
23,1983,117.24,105.22408049780739
24,1986,48.164,72.21615546589892
25,1987,66.991,50.63569518858069
26,1990,93.283,103.21586865405487
27,1991,69.854,88.0404667089943
28,1992,66.034,56.84717635872262
29,1993,149.343,112.61916076308765
30,1994,147.073,141.77335011531494
31,1997,29.832,16.850683648363507
32,2002,57.527,48.98966951131412
33,2003,46.909,73.71263508465603
34,2004,68.272,51.51699965190629
35,2005,79.997,83.80437903680539
36,2006,31.076,57.01914174119133
37,2009,40.197,38.08479857428062
38,2012,79.252,66.3267323862914
39,2014,25.215,48.90559285598377
40,2015,98.359,80.9498649409091
41,2019,112.171,118.7024740935669
