,pc1,target,phase_label,year_glvar
0,109.29965433228195,73.573,1,1980
1,-30.060951411409533,63.801,1,1981
2,-37.35323193717554,63.898,1,1983
3,-177.55192653709443,57.754,1,1984
4,-233.6013626639763,100.249,1,1985
5,-166.82935191161394,125.43,1,1986
6,-6.998914376238813,61.158,1,1988
7,152.6531440019407,44.356,1,1991
8,-244.49688485673624,112.219,1,1994
9,-108.08716308867074,77.391,1,1997
10,98.99538795974341,73.461,1,2001
11,6.051520194242064,54.078,1,2004
12,151.8572567713019,75.825,1,2007
13,209.54265891359688,32.104,1,2008
14,0.4671624289473819,98.371,1,2009
15,-217.4899593454294,135.773,1,2011
16,-141.52913655525163,126.017,1,2012
17,-24.31796965561296,74.252,1,2013
18,348.4038413117189,19.912,1,2016
19,44.06963399138087,89.451,1,2018
20,266.97268655473727,69.243,1,2021
0,2.5088428765843513,83.43,2,1982
1,63.033706210318236,47.004,2,1987
2,-215.92449790132468,99.994,2,1989
3,-76.08329414801516,71.359,2,1990
4,0.7888617005109875,59.721,2,1992
5,-516.6858017508372,142.547,2,1993
6,-165.87069232929798,40.513,2,1995
7,365.1505786475456,45.022,2,1996
8,192.08214477545266,78.078,2,1998
9,-9.322544385742347,142.156,2,1999
10,109.83940477213761,86.35,2,2000
11,-188.40404150881182,93.864,2,2002
12,56.92008796037133,90.195,2,2003
13,217.38602200107619,50.89,2,2005
14,85.1867971547059,99.225,2,2006
15,175.73068679170422,51.992,2,2010
16,-78.70763184961402,89.714,2,2014
17,105.20048776416492,54.183,2,2015
18,-14.768806000528736,122.767,2,2017
19,136.9915549371242,84.951,2,2019
20,-245.05151716141702,109.639,2,2020
