,years,data,hindcast
0,1981,133.083,80.22003702564234
1,1982,72.01,77.19631094585903
2,1983,81.02,92.15245564631635
3,1984,62.897,81.85248470623054
4,1987,77.728,86.41549880766345
5,1988,114.519,106.50020319574045
6,1989,101.191,56.01909233926514
7,1990,25.981,38.06191509958411
8,1992,89.11,72.93724365343849
9,1993,13.215,45.41735745659466
10,1995,94.794,63.19612344821449
11,1997,28.956,62.10085461530154
12,1999,87.335,98.18025698829187
13,2000,60.097,61.35245145697429
14,2002,40.985,52.78192863071682
15,2004,47.676,70.63803778519184
16,2007,65.31,53.449682199821154
17,2015,61.79,45.5827127700402
18,2016,69.496,81.26813653012475
19,2017,58.125,60.69265218228537
20,2020,49.325,48.627564516703195
21,1980,70.785,55.91560630535619
22,1985,66.121,57.494370549717246
23,1986,80.055,59.8484741895586
24,1991,29.05,30.707551864127133
25,1994,94.185,60.61150505867048
26,1996,22.462,49.49206464930123
27,1998,89.451,76.64157031173573
28,2001,86.263,91.19061809633222
29,2003,22.165,64.71957461804985
30,2005,63.614,50.06737069757193
31,2006,63.245,57.99892953592765
32,2008,110.582,86.28575740345065
33,2009,55.879,42.3059521619679
34,2010,56.222,50.78624577592685
35,2011,20.289,36.59811240750852
36,2012,29.574,70.29559176142979
37,2013,46.14,59.43144018570029
38,2014,34.11,45.07575434117416
39,2018,81.364,56.71331367405751
40,2019,101.839,92.19773005055642
41,2021,54.855,83.87246636187962
