,years,data,hindcast
0,1980,73.573,63.10902529024214
1,1981,63.801,81.50749780175077
2,1983,63.898,82.4702291423871
3,1984,57.754,100.9793466579212
4,1985,100.249,108.3790275387764
5,1986,125.43,99.56374578960742
6,1988,61.158,78.462833549707
7,1991,44.356,57.385471035374835
8,1994,112.219,109.81746105083153
9,1997,77.391,91.80856604883844
10,2001,73.461,64.46940084684017
11,2004,54.078,76.73990718592644
12,2007,75.825,57.49054455494679
13,2008,32.104,49.87488243890881
14,2009,98.371,77.47715751783278
15,2011,135.773,106.25199020640937
16,2012,126.017,96.22359586499107
17,2013,74.252,80.74930583348069
18,2016,19.912,31.542344103317625
19,2018,89.451,71.72073252101058
20,2021,69.243,42.29293502089874
21,1982,83.43,82.80566155534959
22,1987,47.004,77.43490435747935
23,1989,99.994,102.18864521892331
24,1990,71.359,89.77964319481926
25,1992,59.721,82.95828645646934
26,1993,142.547,128.8771141970978
27,1995,40.513,97.74705176873329
28,1996,45.022,50.62614713165479
29,1998,78.078,65.98361323310412
30,1999,142.156,83.85553601685068
31,2000,86.35,73.28153616123716
32,2002,93.864,99.74657957651513
33,2003,90.195,77.97740470217046
34,2005,50.89,63.738238799225854
35,2006,99.225,75.4691192884806
36,2010,51.992,67.43458240221487
37,2014,89.714,90.01251741913244
38,2015,54.183,73.69317685794577
39,2017,122.767,84.33881755038857
40,2019,84.951,70.8721526797386
41,2020,109.639,104.77327143246913
