,loss,val_loss
0,5984.16015625,4512.701171875
1,4267.197265625,2871.029296875
2,2655.624267578125,1616.4432373046875
3,1513.635498046875,976.2667846679688
4,1085.473388671875,884.9426879882812
5,1030.0931396484375,860.9205322265625
6,1004.3941040039062,839.3369750976562
7,1002.0490112304688,833.8169555664062
8,982.8565673828125,837.8643188476562
9,981.3123168945312,825.9133911132812
10,971.3173217773438,835.7359008789062
11,965.3785400390625,817.1328125
12,967.051025390625,817.6528930664062
13,961.5784912109375,819.0914306640625
14,963.038818359375,824.7784423828125
15,955.9811401367188,826.9960327148438
16,955.7001342773438,819.8919677734375
17,948.3811645507812,804.143310546875
18,951.581787109375,802.9473266601562
19,947.663818359375,806.5038452148438
20,951.102783203125,801.3250122070312
21,939.4546508789062,798.3262939453125
22,935.0737915039062,814.5693359375
23,930.1552734375,827.60009765625
24,940.3402099609375,833.146484375
25,953.8890991210938,813.4022216796875
26,931.2717895507812,822.8718872070312
27,932.91650390625,845.4111938476562
28,931.1969604492188,838.5010375976562
29,925.6348876953125,837.209228515625
30,927.0104370117188,829.040771484375
31,920.0413818359375,832.35302734375
