,years,data,hindcast
0,1980,70.785,60.30607941590152
1,1982,72.01,50.50112488058697
2,1983,81.02,86.70199240441197
3,1985,66.121,40.79774904976512
4,1986,80.055,67.03288902940511
5,1987,77.728,73.37931476856629
6,1992,89.11,72.78270466193618
7,1996,22.462,57.54065890092877
8,1998,89.451,102.50939625905104
9,1999,87.335,76.41523979740953
10,2001,86.263,79.36715258690518
11,2003,22.165,43.86930211402991
12,2004,47.676,68.30100465578977
13,2006,63.245,62.900935394529256
14,2007,65.31,51.160783644034225
15,2009,55.879,50.64786658613393
16,2010,56.222,72.39226903799363
17,2011,20.289,46.167580977825615
18,2013,46.14,54.58171542397136
19,2019,101.839,78.15096357459606
20,2021,54.855,60.453276836228675
21,1981,133.083,89.58047286255764
22,1984,62.897,66.12264862894003
23,1988,114.519,90.54185262112465
24,1989,101.191,65.9513554404591
25,1990,25.981,49.54730264552658
26,1991,29.05,43.372325362836726
27,1993,13.215,55.04839018707302
28,1994,94.185,75.46049681114448
29,1995,94.794,45.439814469638065
30,1997,28.956,56.64919642260091
31,2000,60.097,64.2533766316274
32,2002,40.985,38.826851133322705
33,2005,63.614,73.22503005716234
34,2008,110.582,91.633836000956
35,2012,29.574,81.94917264354329
36,2014,34.11,63.11764423119745
37,2015,61.79,27.164702775423876
38,2016,69.496,91.7740178405533
39,2017,58.125,58.71175784948288
40,2018,81.364,75.94345751227841
41,2020,49.325,52.61929787255138
