,years,data,hindcast
0,1980,72.959,67.46839810542913
1,1981,79.103,78.488402714833
2,1987,110.221,101.27874391866344
3,1988,43.995,60.948990026773245
4,1992,114.02,82.80857803534327
5,1993,62.847,90.24380345467064
6,1994,50.598,62.10283161720987
7,1996,130.482,114.57760596583633
8,1997,56.974,39.03140994363389
9,1998,92.019,97.19704587162185
10,2001,85.69,93.64240223185176
11,2002,88.661,72.44032322330348
12,2003,56.468,70.31399177258525
13,2004,66.664,80.35263803946938
14,2005,66.791,64.4126907399169
15,2006,79.284,80.89190185393485
16,2010,80.795,68.66606798105914
17,2012,62.3,76.29586690368889
18,2013,95.385,83.89529567955229
19,2019,74.313,72.82817847240655
20,2021,67.495,79.17883344821698
21,1982,70.765,92.26421114682833
22,1983,59.341,73.82304535075542
23,1984,78.441,89.69560186433101
24,1985,73.801,84.17732608119424
25,1986,84.644,109.40419247517451
26,1989,36.577,63.39500039795108
27,1990,88.055,69.49853133396533
28,1991,121.381,104.67877361975683
29,1995,32.26,58.36292146224864
30,1999,52.177,50.80290189028305
31,2000,131.48,86.43174473129666
32,2007,63.658,43.16902718850535
33,2008,87.04,51.47207498796253
34,2009,119.023,98.05837504405503
35,2011,17.077,46.28097148180612
36,2014,64.116,67.49930723299316
37,2015,119.425,86.78350524543625
38,2016,75.849,68.07827635371557
39,2017,71.566,67.23569489557886
40,2018,34.97,76.91412717368408
41,2020,45.381,39.001390042478
