,pc1
0,-25.841589682079075
1,-34.7905343087005
2,404.83852870664765
3,-810.7871280400583
4,38.163294386846076
5,-198.12427463115242
6,-101.40431242929156
7,-693.9485479217717
8,-404.1133999947214
9,580.5673839889618
10,-14.787660119460718
11,310.71331693944114
12,-22.8041399251799
13,247.54054961324928
14,276.5672988096436
15,17.88703173390254
16,-231.7997269283536
17,37.66269563634565
18,-37.47923472321525
19,183.60282898528394
20,478.33526555597615
21,160.87913706492287
22,-146.29453534153944
23,-150.51368449962732
24,-71.80033020061634
25,67.9205814590301
26,-215.5036592093522
27,38.98395218331271
28,94.54868328509689
29,104.13149567039362
30,-494.1575699512153
31,-278.51345335398184
32,179.3313668614538
33,529.1395111380695
34,207.08195124293292
35,-270.13569568374356
36,136.4362010496106
37,310.83958334719017
38,-380.6863592119591
39,326.95451129781713
40,10.17463442855839
41,-158.82519395830064
