,pc1,target,phase_label,year_glvar
0,20.782260449325978,67.597,1,1980
1,-40.229542150251305,88.868,1,1982
2,378.42616032786907,27.303,1,1984
3,154.2182969881605,87.189,1,1987
4,246.45350655405912,22.764,1,1991
5,140.81326969080558,65.7,1,1993
6,78.44788659639539,54.355,1,1997
7,12.316724368798383,67.593,1,1998
8,107.35954309695805,51.303,1,2000
9,0.036253469304012576,101.65,1,2005
10,141.31476266510222,52.895,1,2007
11,31.804746424201223,114.817,1,2008
12,237.38025971365983,46.274,1,2009
13,-442.10851875306946,146.264,1,2010
14,-29.07732391078161,128.736,1,2011
15,10.15341778008782,90.667,1,2012
16,-316.1012643527618,126.343,1,2014
17,-193.79911319884357,123.29,1,2015
18,-94.7823129682387,57.581,1,2016
19,-271.5557846608778,76.337,1,2019
20,-171.8508900300241,91.375,1,2020
0,154.13674264645218,37.258,2,1981
1,218.6943787398407,31.294,2,1983
2,9.870956703978473,104.175,2,1985
3,-181.1570241756454,85.939,2,1986
4,285.77959039549916,72.625,2,1988
5,138.1670968424454,58.181,2,1989
6,103.2497267734898,43.995,2,1990
7,23.272649885948315,128.278,2,1992
8,-88.22367513436673,89.989,2,1994
9,122.7923521183749,22.497,2,1995
10,-17.755284384896004,98.744,2,1996
11,-2.8017999362214505,99.367,2,1999
12,-127.22316141913018,107.73,2,2001
13,-181.8664582597123,146.934,2,2002
14,-41.54687974315815,22.521,2,2003
15,-107.74143082798295,153.639,2,2004
16,-79.93800626826155,192.569,2,2006
17,150.26575860128435,40.892,2,2013
18,-155.73006140743763,75.391,2,2017
19,-71.83124139565564,94.606,2,2018
20,-150.41582760504764,99.275,2,2021
