,pc1
0,-2.118738350157026
1,1.1914435381345516
2,1.1954783510651241
3,-3.369915867435165
4,-0.8363994567037693
5,-0.22187044655520927
6,3.851661755788217
7,0.7045284694337337
8,-2.480096886648809
9,-1.029114160469797
10,3.351991057281984
11,0.6956527934163084
12,-4.093106066223161
13,-1.0806410277271288
14,1.250024760528702
15,3.330250820043757
16,-4.378236445946032
17,-6.544879600357626
18,2.21827055316202
19,6.904359771325483
20,1.4593362958369551
21,-8.83499307266309
22,-8.542736402883044
23,4.40737503316017
24,-9.252374472776504
25,-4.647143071365844
26,-4.111069740677638
27,-4.966851057898967
28,3.276916163790202
29,-0.029104561605911926
30,2.9497514186298095
31,3.2096414711053427
32,3.5047983670234237
33,1.6570183633620268
34,4.203752751922429
35,-2.6703417352053385
36,1.5205261140382507
37,2.8076249783260723
38,6.1921542957795594
39,-2.3044447970029673
40,8.049497050656075
41,3.5800027888355146
