,pc1,target,phase_label,year_glvar
0,-2.118738350157026,142.421,1,1980
1,1.1914435381345516,54.994,1,1981
2,1.1954783510651241,32.713,1,1982
3,-3.369915867435165,95.445,1,1984
4,-0.8363994567037693,100.845,1,1985
5,-0.22187044655520927,134.54,1,1987
6,3.851661755788217,59.596,1,1989
7,0.7045284694337337,86.473,1,1991
8,-2.480096886648809,138.492,1,1993
9,-1.029114160469797,69.497,1,1997
10,3.351991057281984,77.728,1,1998
11,0.6956527934163084,104.082,1,2004
12,-4.093106066223161,166.442,1,2007
13,-1.0806410277271288,105.991,1,2008
14,1.250024760528702,103.684,1,2009
15,3.330250820043757,68.74,1,2010
16,-4.378236445946032,163.954,1,2011
17,-6.544879600357626,133.298,1,2012
18,2.21827055316202,91.657,1,2014
19,6.904359771325483,56.599,1,2016
20,1.4593362958369551,49.361,1,2019
0,-8.83499307266309,22.256,2,1983
1,-8.542736402883044,53.76,2,1986
2,4.40737503316017,151.791,2,1988
3,-9.252374472776504,43.238,2,1990
4,-4.647143071365844,62.719,2,1992
5,-4.111069740677638,21.875,2,1994
6,-4.966851057898967,45.937,2,1995
7,3.276916163790202,59.759,2,1996
8,-0.029104561605911926,54.398,2,1999
9,2.9497514186298095,102.948,2,2000
10,3.2096414711053427,87.775,2,2001
11,3.5047983670234237,94.124,2,2002
12,1.6570183633620268,76.224,2,2003
13,4.203752751922429,109.448,2,2005
14,-2.6703417352053385,25.725,2,2006
15,1.5205261140382507,58.307,2,2013
16,2.8076249783260723,95.021,2,2015
17,6.1921542957795594,125.55,2,2017
18,-2.3044447970029673,19.792,2,2018
19,8.049497050656075,73.534,2,2020
20,3.5800027888355146,97.358,2,2021
