,years,data,hindcast
0,1980,142.421,115.80377894042263
1,1981,54.994,86.39262211296946
2,1982,32.713,86.35677256757432
3,1984,95.445,126.92056328082725
4,1985,100.845,104.4101239770207
5,1987,134.54,98.94999830947708
6,1989,59.596,62.75642995343818
7,1991,86.473,90.71889055696757
8,1993,138.492,119.0144703605198
9,1997,69.497,106.1224052252104
10,1998,77.728,67.19603290330345
11,2004,104.082,90.79775144984524
12,2007,166.442,133.34614987105792
13,2008,105.991,106.58022441003921
14,2009,103.684,85.8721245762412
15,2010,68.74,67.3891961639512
16,2011,163.954,135.87954972559845
17,2012,133.298,155.1302990058489
18,2014,91.657,77.26920491331066
19,2016,56.599,35.63303217297368
20,2019,49.361,84.01237952340266
21,1983,22.256,25.404689456416854
22,1986,53.76,26.898053959198478
23,1988,151.791,93.07015104156119
24,1990,43.238,23.271966300706623
25,1992,62.719,46.803641752759816
26,1994,21.875,49.54285343111152
27,1995,45.937,45.17000732209422
28,1996,59.759,87.2937656860369
29,1999,54.398,70.40075858894456
30,2000,102.948,85.62202893028783
31,2001,87.775,86.95000744754496
32,2002,94.124,88.45819144022168
33,2003,76.224,79.0164597305763
34,2005,109.448,92.0296879205494
35,2006,25.725,56.904642858038706
36,2013,58.307,78.31901566472024
37,2015,95.021,84.8957954417038
38,2017,125.55,102.18996342463694
39,2018,19.792,58.77429223028105
40,2020,73.534,111.68055859811479
41,2021,97.358,88.84246877449404
