,loss,val_loss
0,5504.8388671875,3556.627197265625
1,2913.3994140625,1446.9375
2,1388.9368896484375,902.618896484375
3,1172.9517822265625,925.7291870117188
4,1144.2650146484375,902.221923828125
5,1111.97265625,853.0821533203125
6,1098.4774169921875,869.5478515625
7,1096.3577880859375,856.6881713867188
8,1089.5540771484375,859.9602661132812
9,1085.5078125,846.9323120117188
10,1079.5975341796875,840.2808837890625
11,1074.434814453125,842.2706298828125
12,1066.033203125,832.168212890625
13,1065.518310546875,830.4215087890625
14,1073.345703125,822.5584716796875
15,1056.8004150390625,831.7967529296875
16,1059.488525390625,814.0310668945312
17,1050.56005859375,805.7799682617188
18,1059.9033203125,805.6862182617188
19,1044.1102294921875,805.3544921875
20,1040.6376953125,803.3206787109375
21,1041.2637939453125,811.8692016601562
22,1038.2982177734375,789.0550537109375
23,1045.251708984375,806.4171752929688
24,1036.8690185546875,798.3234252929688
25,1022.4794921875,792.5646362304688
26,1022.2300415039062,787.5740966796875
27,1014.542724609375,793.0169677734375
28,1016.2100219726562,783.4063720703125
29,1008.7076416015625,786.2650756835938
30,1008.8046264648438,795.6949462890625
31,1005.6871337890625,774.3587036132812
32,1005.8330078125,770.9996948242188
33,1008.2978515625,779.7192993164062
34,999.1033325195312,778.6070556640625
35,1001.1498413085938,781.7247924804688
36,1000.0010375976562,790.1771850585938
37,993.365234375,790.1116943359375
38,1001.7628173828125,820.568359375
39,1001.1580810546875,798.4217529296875
40,1028.5555419921875,774.9385375976562
41,984.5744018554688,778.6338500976562
42,994.305419921875,776.3048095703125
