,loss,val_loss
0,4685.06884765625,2536.595947265625
1,2082.9296875,1853.4940185546875
2,1546.471923828125,1492.2025146484375
3,1337.759033203125,1212.228271484375
4,1187.0498046875,1204.2813720703125
5,1094.5355224609375,1101.5875244140625
6,1114.6478271484375,1207.2889404296875
7,1054.4886474609375,1062.1968994140625
8,1062.0137939453125,1122.473388671875
9,1072.3211669921875,1164.0545654296875
10,1105.65673828125,1146.1578369140625
11,1129.9210205078125,1232.7640380859375
12,1047.7156982421875,1142.754638671875
13,1054.7523193359375,1295.2510986328125
14,1023.8160400390625,1090.136962890625
15,1009.558837890625,1142.36865234375
16,980.6720581054688,1108.9434814453125
17,1029.29833984375,1233.093017578125
