,pc1,target,phase_label,year_glvar
0,0.7063847504046212,93.726,1,1982
1,12.473705946603143,96.289,1,1987
2,-15.76697916922487,31.234,1,1988
3,5.821224748547056,100.819,1,1991
4,-3.040536146409569,52.1,1,1992
5,-6.034366007966871,64.76,1,1995
6,8.852357715909351,112.482,1,1997
7,1.6074591804265324,86.734,1,1999
8,-1.2801251505032267,56.749,1,2001
9,-0.5152208762171091,70.647,1,2004
10,2.7405042760938163,55.748,1,2005
11,-11.381336111159927,34.652,1,2006
12,-1.316247524065069,100.404,1,2007
13,1.9041125076698913,94.747,1,2011
14,6.329700345873465,122.004,1,2012
15,-2.8089527164362478,63.597,1,2013
16,-9.75011281905904,53.205,1,2014
17,5.334047928715883,35.568,1,2015
18,3.309948424452658,63.719,1,2017
19,2.156543318953499,67.278,1,2020
20,0.6571732038714633,106.484,1,2021
0,2.5007708369049046,87.79,2,1980
1,-10.287033738706512,69.787,2,1981
2,1.8828375420387775,40.005,2,1983
3,-5.773474570843895,54.762,2,1984
4,-13.713381366395051,126.504,2,1985
5,6.4661792435369385,56.932,2,1986
6,-2.7760153770845184,67.167,2,1989
7,-3.272791352376343,81.754,2,1990
8,9.214580230499937,49.037,2,1993
9,12.888720647033564,51.526,2,1994
10,-1.6078809377570267,28.135,2,1996
11,-9.498812040659184,136.999,2,1998
12,1.968449400500653,55.016,2,2000
13,-4.895043822809899,77.791,2,2002
14,5.2104782757749035,47.241,2,2003
15,9.422136481181656,40.784,2,2008
16,-1.3691809432114261,75.436,2,2009
17,7.778504767451612,33.738,2,2010
18,-11.533211467460703,113.147,2,2016
19,5.08878693512702,26.89,2,2018
20,2.303680074976762,106.981,2,2019
