,years,data,hindcast
0,1981,37.258,29.53242755858401
1,1982,88.868,107.68739618062904
2,1984,27.303,67.38578553246907
3,1986,85.939,55.762239202738236
4,1987,87.189,107.70328605272493
5,1990,43.995,54.61364404153447
6,1991,22.764,40.26063299163895
7,1993,65.7,88.1541895068327
8,1994,89.989,100.84700575590719
9,1996,98.744,48.936611153101786
10,1998,67.593,60.699266984320786
11,2002,146.934,103.52837920583436
12,2004,153.639,119.66148989805505
13,2006,192.569,139.30738733169972
14,2009,46.274,44.825651547870144
15,2012,90.667,79.71506891684737
16,2015,123.29,133.45171443250933
17,2016,57.581,70.07689129967
18,2017,75.391,104.62066025518637
19,2019,76.337,115.8062935187547
20,2020,91.375,96.822978633092
21,1980,67.597,75.94754656576407
22,1983,31.294,34.725399763469724
23,1985,104.175,89.42573391396618
24,1988,72.625,127.68097675131071
25,1989,58.181,67.37585679100988
26,1992,128.278,107.77259257104993
27,1995,22.497,64.80594146165794
28,1997,54.355,32.00962778278645
29,1999,99.367,97.925860268137
30,2000,51.303,60.882991632900726
31,2001,107.73,87.63191289235554
32,2003,22.521,69.48898193379607
33,2005,101.65,97.20242742407
34,2007,52.895,53.9826007706918
35,2008,114.817,89.83558698618614
36,2010,146.264,126.25033871030408
37,2011,128.736,69.40846024368419
38,2013,40.892,69.42496291231296
39,2014,126.343,113.4276646919109
40,2018,94.606,82.6433522464049
41,2021,99.275,107.5521836862309
