,years,data,hindcast
0,1980,67.597,45.32505086240526
1,1982,88.868,60.118217915462694
2,1983,31.294,25.43435867757271
3,1984,27.303,57.66871461586329
4,1985,104.175,70.23217426263531
5,1986,85.939,79.37689806510419
6,1987,87.189,61.76212018022209
7,1989,58.181,62.438371306620795
8,1990,43.995,60.82752410151724
9,1991,22.764,39.0869610193356
10,1992,128.278,93.50434701171214
11,1993,65.7,60.50897878554172
12,1995,22.497,79.39111270463277
13,1996,98.744,96.40288375987444
14,1997,54.355,83.89900723737375
15,2000,51.303,54.184657873665515
16,2004,153.639,98.53867655404048
17,2007,52.895,68.11129341424413
18,2009,46.274,59.255014997552955
19,2015,123.29,136.9683729838473
20,2019,76.337,97.5822636707753
21,1981,37.258,78.31031551659883
22,1988,72.625,91.46921613021223
23,1994,89.989,94.9319064562446
24,1998,67.593,51.76534810877354
25,1999,99.367,117.70584283513065
26,2001,107.73,99.5909368182394
27,2002,146.934,137.57163424843273
28,2003,22.521,61.646642190934884
29,2005,101.65,96.7173036038199
30,2006,192.569,134.6616609433929
31,2008,114.817,101.37645967442758
32,2010,146.264,108.98862139958328
33,2011,128.736,142.25025035183245
34,2012,90.667,79.80575767236822
35,2013,40.892,95.72750839449444
36,2014,126.343,128.72794057746836
37,2016,57.581,35.782259169685744
38,2017,75.391,56.73541699592392
39,2018,94.606,124.11425779633123
40,2020,91.375,70.31099306690325
41,2021,99.275,95.99272804920167
