,loss,val_loss
0,5483.771484375,4140.81787109375
1,3103.89599609375,1887.7283935546875
2,1427.0086669921875,957.7553100585938
3,994.8907470703125,903.2075805664062
4,998.6032104492188,878.5769653320312
5,964.058837890625,877.8600463867188
6,941.0352783203125,875.4453125
7,925.5176391601562,872.78857421875
8,909.8872680664062,875.1862182617188
9,909.5337524414062,875.5317993164062
10,891.9386596679688,872.8981323242188
11,882.1840209960938,870.026123046875
12,871.9469604492188,870.50830078125
13,860.3187255859375,889.0317993164062
14,863.82275390625,895.076171875
15,854.3872680664062,888.7840576171875
16,862.4069213867188,894.959228515625
17,843.3697509765625,911.1778564453125
18,844.19921875,905.9865112304688
19,832.5762329101562,902.7454833984375
20,824.7987060546875,917.277587890625
21,820.3279418945312,908.5625
