,pc1
0,2.3722830480072843
1,20.32699795202369
2,-0.25239734430706307
3,29.552396340761575
4,7.125733449439183
5,7.781941267521316
6,-3.3868520463466236
7,-13.266007595775067
8,-13.146681976627002
9,-9.494762030778793
10,12.452651315677592
11,24.186084432401817
12,-16.528328360301135
13,9.088722971577008
14,-12.914753211994555
15,10.119760543974628
16,-2.3755493470103093
17,-12.769409847258204
18,-37.32455007639521
19,-11.528841450902142
20,9.982987746286275
21,26.418045944985074
22,28.90449685796489
23,0.8221894613425804
24,16.209447853093838
25,54.126456942075095
26,4.945118580155345
27,-8.312535052211336
28,-14.583864969851849
29,-14.053287217768961
30,-1.073442352737077
31,-10.734084723744246
32,4.355731511888219
33,-27.23850947880231
34,-31.656161312082027
35,-21.188152033811587
36,-14.290044085343297
37,-21.249467525890797
38,6.933087701339379
39,-7.895119559536404
40,8.09393907194979
41,21.464985615224982
