,years,data,hindcast
0,1980,72.959,71.30199813957356
1,1981,79.103,75.39057926259765
2,1982,70.765,85.54886226154316
3,1988,43.995,66.26349685377359
4,1992,114.02,104.41364017743877
5,1993,62.847,75.67818419374045
6,1994,50.598,76.3401143189457
7,1997,56.974,64.72688200097359
8,2002,88.661,86.26925538403633
9,2003,56.468,74.1125167399953
10,2004,66.664,62.63323140308235
11,2005,66.791,59.4641907887245
12,2006,79.284,64.07366952681332
13,2009,119.023,92.6359807764176
14,2010,80.795,56.921077925504434
15,2012,62.3,63.72660597068117
16,2013,95.385,68.45916756668689
17,2014,64.116,73.7493319468094
18,2019,74.313,65.64888219277276
19,2020,45.381,66.9528766334665
20,2021,67.495,63.62645593642331
21,1983,59.341,73.48881532411781
22,1984,78.441,70.69335288483228
23,1985,73.801,94.08892794101439
24,1986,84.644,74.3151724079675
25,1987,110.221,105.34882745761988
26,1989,36.577,63.76387380066723
27,1990,88.055,61.70199130215106
28,1991,121.381,112.30928155016471
29,1995,32.26,70.02454941817672
30,1996,130.482,85.9493140193251
31,1998,92.019,63.43767885161396
32,1999,52.177,48.83966607756369
33,2000,131.48,101.38915820181569
34,2001,85.69,96.12532977408854
35,2007,63.658,56.23508371910643
36,2008,87.04,51.07870345727769
37,2011,17.077,41.42982861195032
38,2015,119.425,104.61896873707887
39,2016,75.849,97.44610219767343
40,2017,71.566,97.06898572847655
41,2018,34.97,76.800388537318
